property_id,category_desc,area_ha
6949414,Beef and Sheep,29.961
6949414,Forestry,8.774
6949414,Sheep,40.537
6949415,Beef and Sheep,0.404
6949416,Beef and Sheep,0.405
6949417,Beef and Sheep,0.404
6949418,Beef and Sheep,0.303
6949418,Sheep,0.016
6949419,Beef and Sheep,20.648
6949419,Forestry,0.534
6949419,Sheep,5.11
6949420,Beef and Sheep,8.554
6949420,Forestry,0.877
6949420,Sheep,17.729
6949421,Beef and Sheep,0.738
6949421,Forestry,36.329
6949421,Sheep,1.327
6965776,Beef and Sheep,2.348
6965777,Beef and Sheep,5.545
6970420,Beef and Sheep,0.003
6970421,Beef and Sheep,0.05
6970422,Beef and Sheep,3.826
6978932,Beef and Sheep,2.011
6978932,Dairy,0.114
6981845,Forestry,0.052
6983547,Forestry,9.816
6983548,Forestry,1.222
6983549,Forestry,0.739
6990114,Beef and Sheep,2.914
6990114,Dairy,0.039
6990370,Sheep,0.349
6990371,Sheep,0.515
6992259,Beef and Sheep,19.087
6992259,Sheep,0.779
6992260,Beef and Sheep,6.304
6992261,Beef and Sheep,33.53
6992262,Beef and Sheep,5.675
6992263,Beef and Sheep,0.448
6992264,Beef and Sheep,0.004
6992265,Beef and Sheep,0.019
6992266,Beef and Sheep,0.004
6997101,Dairy,3.773
7002173,Sheep,0.073
7002174,Sheep,0.056
7004003,Forestry,6.23
7004003,Sheep,10.427
7011404,Sheep,0.029
7011405,Sheep,0.1
7011406,Sheep,0.072
7011407,Sheep,0.211
7011409,Sheep,0.216
7011410,Sheep,0.36
7011411,Sheep,11.132
7015530,Beef and Sheep,1.095
7017014,Beef and Sheep,0.327
7017016,Beef and Sheep,3.341
7017016,Forestry,0.337
7021763,Sheep,6.767
7028461,Sheep,0.531
7028462,Sheep,0.345
7031885,Beef and Sheep,18.729
7031885,Sheep,1.3
7039116,Forestry,0.324
7045202,Sheep,0.063
7045203,Sheep,0.362
7049058,Sheep,0.171
7055158,Dairy,0.449
7055158,Forestry,6.918
7055158,Sheep,4.544
7055159,Forestry,2.364
7055159,Sheep,1.697
7057118,Beef and Sheep,1.1
7057119,Beef and Sheep,1.635
7057119,Forestry,0.044
7057119,Orchard,1.995
7062784,Forestry,0.001
7062784,Sheep,0.352
7062785,Forestry,0.054
7062785,Sheep,0.588
7067593,Sheep,0.027
7067594,Sheep,0.037
7069575,Forestry,0.226
7069576,Forestry,1.491
7069577,Forestry,0.085
7069578,Forestry,0.346
7069580,Forestry,17.267
7069581,Forestry,61.848
7069582,Forestry,28.563
7069583,Forestry,40.639
7070271,Forestry,2.769
7070273,Forestry,3.561
7077660,Beef and Sheep,0.895
7077660,Forestry,0.502
7077660,Sheep,0
7077661,Beef and Sheep,7.064
7077661,Forestry,11.223
7077661,Sheep,0.155
7077662,Beef and Sheep,0.667
7077701,Beef and Sheep,2.035
7077702,Beef and Sheep,20.479
7079534,Beef and Sheep,0.393
7079535,Beef and Sheep,0.399
7079536,Beef and Sheep,0.41
7079537,Beef and Sheep,0.271
7079540,Beef and Sheep,0.407
7079540,Dairy,0.001
7079541,Beef and Sheep,0.394
7079541,Dairy,0.003
7079542,Beef and Sheep,0.247
7079543,Beef and Sheep,0.435
7079544,Beef and Sheep,0.434
7079545,Beef and Sheep,0.44
7079546,Beef and Sheep,0.464
7079547,Beef and Sheep,0.706
7079547,Dairy,0.011
7079547,Sheep,0.121
7079548,Beef and Sheep,0.003
7079548,Dairy,0.017
7079548,Sheep,2.343
7079549,Beef and Sheep,0.732
7079549,Sheep,1.673
7079550,Beef and Sheep,1.086
7079550,Sheep,0.077
7079551,Beef and Sheep,0.622
7079551,Forestry,0.593
7079551,Sheep,8.021
7079584,Beef and Sheep,0.011
7080483,Beef and Sheep,9.494
7080483,Dairy,0
7080483,Forestry,1.111
7080483,Sheep,9.943
7085562,Beef and Sheep,2.43
7085563,Beef and Sheep,4.803
7085563,Forestry,8.283
7085563,Sheep,3.002
7087691,Forestry,1.38
7099902,Beef and Sheep,5.439
7099902,Dairy,1.141
7099902,Forestry,0.082
7099902,Sheep,13.827
7099903,Beef and Sheep,0.268
7099903,Dairy,14.528
7099903,Sheep,0.109
7118468,Beef and Sheep,0.024
7118468,Sheep,0.081
7121295,Beef and Sheep,2.909
7121296,Beef and Sheep,2.785
7121296,Sheep,4.159
7129496,Sheep,0.61
7129497,Sheep,0.43
7129498,Forestry,0.223
7129498,Sheep,7.094
7131792,Beef and Sheep,0.11
7131793,Beef and Sheep,0.209
7133084,Sheep,0.501
7133085,Sheep,0.004
7137770,Beef and Sheep,30.36
7137770,Forestry,5.198
7137770,Sheep,24.819
7137771,Beef and Sheep,1.795
7137771,Dairy,0.001
7137771,Forestry,114.111
7137771,Sheep,0.267
7137788,Dairy,1.663
7137788,Forestry,0.104
7140891,Sheep,0.168
7140892,Sheep,0.117
7140893,Sheep,0.171
7140894,Sheep,0.071
7140895,Sheep,0.426
7146238,Beef and Sheep,1.296
7146238,Dairy,0
7146239,Beef and Sheep,0.555
7146239,Dairy,0.001
7146617,Beef and Sheep,0
7146617,Dairy,0.217
7154534,Forestry,1.577
7158120,Sheep,0.064
7158122,Sheep,0.039
7168460,Sheep,0.046
7173475,Beef and Sheep,1.346
7173475,Dairy,1.352
7173475,Forestry,10.877
7173475,Sheep,5.136
7173485,Dairy,39.927
7173485,Forestry,3.975
7173485,Sheep,0
7173486,Beef and Sheep,0.281
7173486,Dairy,6.256
7173488,Beef and Sheep,7.937
7175342,Sheep,0.537
7175343,Beef and Sheep,0.821
7175343,Sheep,4.82
7175344,Beef and Sheep,0.057
7178929,Beef and Sheep,0.001
7178930,Beef and Sheep,0.006
7179238,Beef and Sheep,0.43
7179238,Sheep,0.002
7186514,Beef and Sheep,0.669
7186514,Dairy,28.956
7186514,Sheep,0.07
7186515,Beef and Sheep,2.679
7186515,Dairy,0
7186519,Beef and Sheep,0.242
7189109,Sheep,0.049
7196942,Dairy,0.625
7196942,Forestry,0.277
7204635,Sheep,0.04
7204636,Sheep,0.024
7211833,Sheep,0.436
7211834,Sheep,0.452
7211835,Sheep,0.451
7211836,Sheep,0.464
7211837,Sheep,0.433
7212630,Forestry,29.199
7212631,Forestry,33.012
7212810,Sheep,2.293
7212811,Sheep,2.288
7212812,Sheep,1.377
7212813,Sheep,24.785
7212815,Sheep,4.978
7220852,Forestry,0.346
7220853,Forestry,5.432
7220928,Forestry,0.055
7220928,Sheep,0.013
7220929,Forestry,0.332
7220929,Sheep,0.449
7234607,Forestry,0.798
7234608,Forestry,3.619
7234608,Sheep,4.595
7236351,Sheep,0.118
7236352,Sheep,0.052
7236353,Sheep,0.413
7236354,Forestry,0.295
7236354,Sheep,0.369
7241481,Forestry,1.247
7242763,Forestry,0.026
7243557,Forestry,31.827
7243557,Sheep,1.537
7243558,Sheep,0.775
7243559,Forestry,0.195
7243559,Sheep,0.311
7243560,Forestry,1.091
7243560,Sheep,0.566
7243561,Forestry,2.594
7243562,Forestry,0.854
7244375,Forestry,0.058
7245506,Forestry,3.054
7248205,Sheep,4.571
7248206,Forestry,26.135
7248206,Sheep,2.82
7251957,Forestry,1.227
7251958,Forestry,1.01
7254039,Beef and Sheep,5.979
7254040,Beef and Sheep,15.588
7254040,Sheep,1.653
7254523,Forestry,0.745
7254524,Forestry,0.614
7254525,Forestry,1.269
7254526,Forestry,1.287
7254527,Forestry,1.283
7254528,Forestry,1.313
7254529,Forestry,2.06
7254598,Forestry,0.206
7254598,Sheep,2.67
7254599,Forestry,0.836
7254599,Sheep,1.367
7254600,Sheep,1.69
7254601,Forestry,0.012
7254601,Sheep,0.854
7254622,Forestry,5.472
7254622,Sheep,28.229
7255506,Forestry,0.182
7259446,Sheep,0.017
7259447,Sheep,0.024
7259448,Sheep,0.204
7266569,Beef and Sheep,0.316
7266569,Sheep,0.195
7267982,Beef and Sheep,1.694
7267983,Beef and Sheep,1.288
7267984,Beef and Sheep,1.588
7267985,Beef and Sheep,1.35
7267986,Beef and Sheep,1.202
7267987,Beef and Sheep,0.853
7267988,Beef and Sheep,0.886
7267989,Beef and Sheep,8.208
7267989,Forestry,30.118
7267989,Sheep,9.277
7270243,Beef and Sheep,8.81
7270243,Dairy,0.027
7270243,Forestry,16.016
7270243,Sheep,29.518
7272437,Sheep,0.407
7272438,Forestry,0.6
7272438,Sheep,2.053
7272439,Forestry,8.45
7272439,Sheep,8.999
7275212,Forestry,0.642
7275212,Sheep,0.353
7277132,Forestry,0.017
7279054,Forestry,2.185
7281029,Sheep,0.531
7284129,Forestry,0.069
7284129,Sheep,0.747
7284130,Forestry,0.001
7284130,Sheep,0.556
7284131,Forestry,0.363
7284132,Forestry,19.147
7284132,Sheep,0.003
7286942,Forestry,3.045
7289497,Beef and Sheep,5.1
7289497,Forestry,1.007
7289497,Sheep,3.021
7291720,Forestry,0.018
7291720,Sheep,0.283
7291721,Forestry,0.026
7291722,Forestry,1.049
7310322,Beef and Sheep,0.165
7310628,Forestry,33.653
7310629,Forestry,53.897
7311480,Sheep,0.197
7311481,Sheep,0.229
7312912,Sheep,0.169
7312913,Sheep,1.093
7313897,Sheep,0.001
7316097,Forestry,0.014
7316097,Sheep,13.547
7316098,Forestry,1.673
7316098,Sheep,7.01
7316099,Sheep,0.052
7316100,Sheep,3.896
7316101,Forestry,31.414
7316101,Sheep,104.4
7318391,Forestry,0.735
7318393,Beef and Sheep,3.866
7318393,Forestry,3.012
7318394,Beef and Sheep,2.663
7318394,Forestry,8.088
7334630,Beef and Sheep,6.754
7334631,Beef and Sheep,0
7334632,Beef and Sheep,0.024
7334633,Beef and Sheep,0.058
7334634,Beef and Sheep,0.02
7334635,Beef and Sheep,20.453
7334635,Forestry,3.466
7334635,Sheep,0.008
7334636,Beef and Sheep,44.798
7334636,Forestry,3.253
7334636,Sheep,1.832
7334637,Beef and Sheep,0.868
7334637,Forestry,0.137
7334637,Sheep,1.724
7334638,Beef and Sheep,0.003
7334638,Sheep,0.092
7334639,Beef and Sheep,1.209
7334639,Forestry,0.214
7334640,Beef and Sheep,0.661
7334640,Forestry,0.156
7334640,Sheep,6.435
7334641,Sheep,0.064
7334642,Forestry,0.018
7334642,Sheep,0.319
7334643,Beef and Sheep,0.006
7334644,Beef and Sheep,0.01
7334645,Beef and Sheep,1.138
7334645,Forestry,4.044
7334646,Forestry,0.142
7334646,Sheep,0.022
7334647,Beef and Sheep,3.224
7334647,Forestry,10.228
7334648,Beef and Sheep,0.644
7334648,Forestry,0.009
7334649,Beef and Sheep,0.237
7334649,Forestry,22.304
7334649,Sheep,0.659
7334650,Beef and Sheep,3.628
7334650,Forestry,68.002
7334651,Beef and Sheep,0.005
7334651,Forestry,0.015
7334652,Beef and Sheep,0.239
7334652,Forestry,0.284
7334653,Beef and Sheep,26.644
7334653,Forestry,1.737
7334653,Sheep,1.039
7334654,Beef and Sheep,0.055
7334654,Forestry,0.156
7334655,Beef and Sheep,0.007
7334655,Forestry,2.847
7334656,Beef and Sheep,0.003
7334656,Forestry,0.161
7334657,Beef and Sheep,0.031
7334657,Forestry,34.203
7334657,Sheep,0.201
7334658,Beef and Sheep,0.603
7334658,Forestry,27.889
7334658,Sheep,0.28
7334659,Forestry,3.011
7334659,Sheep,0.075
7334660,Beef and Sheep,0.281
7334660,Forestry,3.554
7334660,Sheep,0.067
7334661,Forestry,0
7334662,Forestry,0.008
7334662,Sheep,0.449
7334663,Beef and Sheep,0.395
7334663,Forestry,0.541
7334663,Sheep,1.711
7334664,Forestry,0.071
7334664,Sheep,0.691
7334665,Beef and Sheep,0.05
7334665,Forestry,0.234
7334666,Sheep,0.074
7335133,Sheep,0.549
7335135,Beef and Sheep,7.612
7335135,Forestry,0.137
7335135,Sheep,25.622
7340132,Sheep,0.342
7340133,Forestry,4.638
7340133,Sheep,1.033
7340134,Forestry,1.091
7340134,Sheep,1.52
7340137,Forestry,0.64
7340137,Sheep,1.011
7343973,Beef and Sheep,0.074
7343973,Dairy,0
7347414,Forestry,47.028
7347962,Beef and Sheep,0.587
7347962,Forestry,26.589
7347963,Beef and Sheep,0.508
7347963,Forestry,0.033
7347963,Sheep,0.21
7347964,Beef and Sheep,8.074
7347964,Forestry,0.023
7347965,Beef and Sheep,9.833
7347965,Forestry,1.106
7353177,Beef and Sheep,12.676
7353177,Forestry,10.183
7353178,Beef and Sheep,36.117
7353178,Forestry,0.017
7353179,Beef and Sheep,61.161
7353180,Beef and Sheep,0.06
7353180,Forestry,2.06
7353181,Beef and Sheep,1.574
7353182,Beef and Sheep,4.23
7353290,Sheep,2.401
7353291,Beef and Sheep,6.676
7353291,Sheep,51.165
7362750,Forestry,0.092
7362750,Sheep,6.509
7362751,Forestry,17.589
7362751,Sheep,292.15
7362752,Forestry,19.594
7362752,Sheep,50.263
7362753,Forestry,0
7362753,Sheep,177.709
7369819,Sheep,9.061
7369820,Beef and Sheep,26.01
7369820,Sheep,8.268
7375021,Sheep,0.27
7375022,Sheep,0.15
7381511,Beef and Sheep,5.169
7381511,Forestry,2.111
7381511,Sheep,0.041
7381512,Beef and Sheep,1.535
7381512,Forestry,8.296
7381512,Sheep,0.724
7383415,Beef and Sheep,0.716
7383416,Beef and Sheep,0.731
7383417,Beef and Sheep,0.605
7383418,Beef and Sheep,0.519
7383419,Beef and Sheep,0.658
7383419,Sheep,0.005
7383420,Beef and Sheep,0.957
7383420,Forestry,0.009
7383421,Beef and Sheep,0.54
7383422,Beef and Sheep,0.256
7383422,Forestry,0.003
7383693,Beef and Sheep,1.567
7383693,Forestry,5.205
7383693,Sheep,0.633
7385317,Beef and Sheep,0.4
7385318,Beef and Sheep,0.4
7385319,Beef and Sheep,0.4
7385320,Beef and Sheep,0.4
7385321,Beef and Sheep,0.451
7385322,Beef and Sheep,0.451
7389405,Cropping,2.541
7389405,Dairy,29.289
7389405,Forestry,1.468
7400190,Sheep,0.001
7405567,Sheep,0.693
7410414,Beef and Sheep,0.119
7410415,Beef and Sheep,13.767
7410415,Cropping,0.55
7411268,Beef and Sheep,0.713
7411269,Beef and Sheep,27.588
7411269,Sheep,0.338
7412951,Beef and Sheep,0.001
7412951,Dairy,1.994
7412951,Forestry,0
7412953,Beef and Sheep,0.071
7412953,Dairy,2.27
7415172,Beef and Sheep,4.122
7415172,Dairy,0.005
7415173,Beef and Sheep,61.162
7415173,Dairy,1.157
7415173,Forestry,27.797
7415173,Sheep,1.003
7417243,Beef and Sheep,2.585
7417243,Forestry,0.142
7417244,Beef and Sheep,0.493
7417244,Forestry,11.529
7421021,Sheep,0.446
7421022,Sheep,0.106
7421153,Forestry,35.379
7421154,Forestry,30.821
7421155,Forestry,26.092
7421156,Forestry,23.281
7421157,Forestry,30.467
7423346,Forestry,0.008
7423347,Forestry,0.12
7424082,Forestry,0.183
7449067,Beef and Sheep,0.486
7449068,Beef and Sheep,11.225
7449068,Sheep,0.835
7449069,Beef and Sheep,0.374
7449070,Beef and Sheep,6.152
7449182,Beef and Sheep,0.216
7449182,Sheep,0.279
7449184,Beef and Sheep,8.632
7449184,Sheep,269.48
7450728,Sheep,0.119
7452901,Sheep,7.76
7456729,Beef and Sheep,1.511
7460540,Sheep,0.231
7460541,Sheep,0.864
7465683,Forestry,27.038
7469035,Sheep,3.642
7469036,Sheep,0.961
7472834,Beef and Sheep,0
7472834,Forestry,2.459
7475398,Forestry,11.82
7478827,Forestry,0.74
7483591,Forestry,50.418
7483591,Sheep,6.191
7483592,Forestry,41.732
7483593,Forestry,0.014
7491010,Beef and Sheep,0.287
7491010,Sheep,0.533
7491011,Beef and Sheep,0.044
7491011,Forestry,1.201
7491011,Sheep,0.838
7495769,Beef and Sheep,0.403
7502989,Sheep,2.389
7502990,Sheep,0.073
7524530,Beef and Sheep,1.89
7524530,Dairy,0
7524530,Forestry,0.463
7524530,Sheep,2.301
7524531,Beef and Sheep,0
7524531,Dairy,7.89
7524531,Forestry,0.267
7524531,Sheep,2.087
7525616,Sheep,1.746
7525617,Sheep,0.416
7525619,Sheep,3.197
7529604,Beef and Sheep,16.08
7529604,Forestry,0.001
7529604,Sheep,11.401
7564402,Beef and Sheep,0.871
7564402,Forestry,98.394
7564402,Sheep,2.416
7571629,Forestry,2.468
7571816,Forestry,28.78
7572691,Beef and Sheep,0.001
7572691,Dairy,0.532
7572691,Forestry,154.473
7572924,Dairy,0.142
7572924,Forestry,1.68
7574168,Sheep,0.203
7574169,Sheep,0.673
7580232,Forestry,13.87
7587649,Beef and Sheep,0.693
7587649,Sheep,0.212
7587669,Forestry,31.88
7588139,Forestry,57.823
7588139,Sheep,25.557
7600317,Dairy,0.607
7600324,Beef and Sheep,0.881
7600324,Dairy,0.14
7610012,Forestry,68.782
7610217,Forestry,12.24
7610831,Forestry,5.908
7631461,Forestry,0.075
7631462,Forestry,9.255
7631463,Forestry,7.942
7631470,Forestry,0.489
7632258,Sheep,0.535
7632259,Sheep,2.298
7635707,Dairy,0.306
7635707,Forestry,0.05
7635708,Beef and Sheep,0.418
7635708,Dairy,0.043
7635708,Forestry,0.356
7635708,Sheep,0.008
7635709,Beef and Sheep,0.009
7635709,Dairy,1.208
7635710,Beef and Sheep,0.38
7635710,Dairy,5.308
7635710,Forestry,0.033
7635725,Beef and Sheep,0.035
7635725,Dairy,2.696
7635725,Forestry,1.348
7637912,Beef and Sheep,0.113
7637912,Dairy,6.436
7637913,Beef and Sheep,0.974
7637913,Dairy,1.115
7637913,Forestry,26.891
7637914,Beef and Sheep,1.104
7637914,Dairy,11.523
7637914,Forestry,0.13
7648623,Forestry,0.319
7648625,Beef and Sheep,2.064
7648625,Forestry,12.076
7648625,Sheep,0.006
7650526,Forestry,0.113
7659728,Beef and Sheep,2.081
7659728,Dairy,0.115
7659728,Forestry,65.526
7659729,Dairy,0.116
7659729,Forestry,20.445
7659730,Dairy,0.062
7659731,Beef and Sheep,0.504
7659731,Dairy,0.904
7659731,Forestry,87.845
7659732,Beef and Sheep,0
7659732,Dairy,21.613
7659732,Forestry,0.93
7659734,Dairy,2.289
7659735,Dairy,0.283
7659735,Forestry,0.003
7659736,Beef and Sheep,0
7659736,Dairy,5.726
7659736,Forestry,0.16
7659736,Sheep,0.751
7696095,Forestry,204.479
7696095,Sheep,3.015
7696098,Forestry,1.57
7706329,Sheep,0.232
7706330,Sheep,0.235
7706332,Sheep,0.345
7715924,Beef and Sheep,0.106
7715925,Beef and Sheep,0.145
7715926,Beef and Sheep,0.211
7715927,Beef and Sheep,0.258
7715928,Beef and Sheep,0.291
7715929,Beef and Sheep,5.888
7715930,Beef and Sheep,0.362
7715944,Beef and Sheep,0.143
7723219,Sheep,1.012
7723220,Forestry,4.238
7723220,Sheep,160.002
7723301,Beef and Sheep,0.773
7723301,Forestry,92.085
7723302,Beef and Sheep,32.599
7723302,Forestry,1.348
7723302,Sheep,0.133
7731298,Forestry,1.636
7740476,Forestry,145.061
7740477,Forestry,134.866
7740477,Sheep,4.037
7740478,Forestry,25.41
7740479,Forestry,22.431
7740480,Forestry,26.727
7740481,Forestry,29.275
7740482,Forestry,35.095
7740483,Forestry,33.315
7740484,Forestry,38.408
7740485,Forestry,27.821
7740486,Forestry,29.682
7740486,Sheep,0.02
7740487,Forestry,28.458
7740488,Forestry,28.862
7740488,Sheep,0.785
7749327,Sheep,0.6
7749328,Forestry,1.343
7749328,Sheep,1.531
7749329,Forestry,0.102
7749329,Sheep,0.533
7749330,Sheep,0.498
7749331,Sheep,0.642
7749332,Forestry,0.006
7749332,Sheep,0.668
7749333,Sheep,0.596
7749335,Forestry,2.24
7749335,Sheep,3.384
7749336,Forestry,25.844
7749336,Sheep,3.451
7749351,Sheep,0.514
7755120,Sheep,25.354
7755121,Sheep,19.583
7765269,Dairy,0.884
7766239,Dairy,4.185
7766247,Beef and Sheep,0.116
7766247,Dairy,4.238
7770034,Forestry,1.469
7770035,Forestry,7.099
7777437,Beef and Sheep,12.605
7777437,Forestry,3.088
7777437,Sheep,14.692
7777438,Beef and Sheep,36.758
7777438,Forestry,2.918
7777438,Sheep,3.178
7779338,Dairy,8.306
7779338,Forestry,37.375
7779338,Sheep,0.892
7779339,Dairy,0.496
7779339,Forestry,0.409
7779340,Dairy,0.488
7779341,Beef and Sheep,0.393
7779341,Dairy,42.499
7779341,Forestry,0.463
7779341,Sheep,0.922
7779342,Dairy,1.275
7779343,Dairy,9.604
7779343,Forestry,0.017
7794718,Sheep,39.193
7794719,Forestry,1.473
7794719,Sheep,26.486
7795767,Sheep,0.401
7795768,Sheep,0.639
7805443,Beef and Sheep,0.004
7805444,Beef and Sheep,0.013
7817871,Sheep,2.06
7817872,Sheep,4.567
7817873,Sheep,28.074
7820340,Forestry,2.878
7820340,Sheep,0.337
7820341,Forestry,0.289
7820341,Sheep,1.133
7826191,Beef and Sheep,2.043
7826191,Sheep,0.041
7826192,Beef and Sheep,4.767
7833136,Beef and Sheep,0.343
7833136,Sheep,0.634
7833137,Sheep,0.423
7833138,Beef and Sheep,1.148
7833138,Sheep,0.297
7833141,Forestry,19.944
7833141,Sheep,8.29
7833142,Beef and Sheep,1.389
7833143,Beef and Sheep,12.951
7833143,Forestry,32.941
7833143,Sheep,34.276
7856256,Forestry,0.509
7859684,Beef and Sheep,0.413
7859684,Dairy,0.629
7859685,Beef and Sheep,0.071
7859685,Dairy,1.653
7859686,Beef and Sheep,0.046
7859686,Dairy,1.97
7859687,Beef and Sheep,0
7859687,Dairy,1.603
7859688,Beef and Sheep,8.27
7859688,Dairy,2.307
7859688,Sheep,0.489
7859689,Beef and Sheep,0.29
7859689,Dairy,2.143
7868225,Sheep,93.115
7868226,Sheep,36.629
7868227,Sheep,24.386
7868228,Sheep,62.053
7868229,Forestry,1.694
7868229,Sheep,87.467
7870046,Sheep,0.092
7870047,Sheep,0.253
7870050,Sheep,0.007
7878619,Beef and Sheep,0.588
7878619,Dairy,3.797
7881038,Forestry,0.513
7881039,Forestry,0.469
7881040,Forestry,0.607
7881041,Forestry,0.142
7881043,Forestry,0.424
7881044,Forestry,6.089
7907065,Beef and Sheep,19.868
7907065,Sheep,5.65
7907066,Beef and Sheep,10.372
7907066,Sheep,10.145
7907067,Beef and Sheep,9.359
7934802,Forestry,1.485
7934802,Sheep,16.067
7934803,Forestry,3.338
7934803,Sheep,1.829
7934804,Sheep,3.11
7934805,Sheep,0.569
7934806,Sheep,0
7934807,Forestry,19.731
7934808,Forestry,0.117
7934809,Forestry,0.544
7941227,Beef and Sheep,0.07
7958897,Sheep,3.39
7958898,Beef and Sheep,65.841
7958898,Sheep,21.896
7966652,Forestry,0.095
7966653,Dairy,0.001
7966653,Forestry,16.164
7971524,Beef and Sheep,0.219
7971524,Forestry,6.273
7971524,Sheep,0.954
7971525,Beef and Sheep,1.165
7971525,Forestry,12.198
7979487,Dairy,40.385
7979487,Forestry,8.951
7979488,Dairy,25.978
7979489,Beef and Sheep,1.744
7979489,Forestry,0.019
7979489,Sheep,0.829
7979491,Beef and Sheep,3.839
7979491,Dairy,0.172
7979491,Forestry,0.881
7979491,Sheep,0.003
7979492,Beef and Sheep,0.027
7979492,Dairy,0.623
7979492,Forestry,0.005
7979492,Sheep,0.002
7979493,Beef and Sheep,0.009
7979493,Dairy,20.64
7979493,Forestry,0.897
7979494,Dairy,17.166
7979494,Forestry,0.397
7979495,Dairy,0.398
7979495,Forestry,0.021
7979496,Dairy,0.675
7979497,Beef and Sheep,2.251
7979497,Dairy,0.013
7981598,Forestry,33.383
7981598,Sheep,0.192
7984138,Beef and Sheep,0.133
7984138,Forestry,12.201
7984139,Beef and Sheep,7.09
7984139,Forestry,0.614
7984139,Sheep,4.349
7986758,Forestry,25.939
7986758,Sheep,3.421
7990351,Forestry,10.9
7990351,Sheep,0.02
7990352,Beef and Sheep,0.349
7990352,Forestry,0.253
7990352,Sheep,0.465
7991553,Sheep,0.275
7991554,Sheep,0.308
7991555,Sheep,0.366
7991596,Sheep,0.885
8000240,Beef and Sheep,0.048
8000242,Beef and Sheep,0.4
8000242,Forestry,30.387
8004025,Beef and Sheep,0.084
8004025,Dairy,0.645
8004027,Beef and Sheep,0.009
8004027,Dairy,0.016
8018203,Beef and Sheep,0.006
8018203,Dairy,25.146
8018207,Beef and Sheep,2.34
8018208,Beef and Sheep,0.025
8018208,Dairy,13.396
8018209,Beef and Sheep,0.05
8028470,Beef and Sheep,0.125
8028470,Forestry,0.045
8028471,Beef and Sheep,0.606
8028471,Forestry,1.573
8030492,Sheep,0.356
8035355,Sheep,0.085
8056707,Beef and Sheep,0.007
8056707,Dairy,1.187
8056708,Beef and Sheep,0
8056708,Dairy,0.13
8056711,Dairy,5.893
8077779,Forestry,0.703
8077779,Sheep,2.015
8077784,Forestry,48.684
8077784,Sheep,0.387
8083713,Forestry,0.124
8083713,Sheep,1.086
8083714,Forestry,19.012
8083714,Sheep,0.07
8085602,Dairy,42.673
8085602,Forestry,1.043
8085603,Beef and Sheep,0.044
8085603,Dairy,57.084
8085603,Forestry,3.623
8085612,Beef and Sheep,9.307
8103619,Sheep,0.018
8103620,Sheep,0.035
8107418,Forestry,51.193
8110295,Forestry,25.821
8110295,Sheep,12.726
8110299,Forestry,1.882
8110299,Sheep,0.004
8110300,Sheep,0.178
8115678,Sheep,0.018
8136004,Forestry,1.227
8155881,Beef and Sheep,0.014
8155881,Dairy,0.206
8155882,Beef and Sheep,0.014
8155882,Dairy,1.788
8160427,Beef and Sheep,5.966
8160427,Dairy,0.029
8160488,Beef and Sheep,8.259
8160491,Sheep,0.3
8160493,Sheep,0.611
8174433,Beef and Sheep,1.484
8174433,Dairy,0.31
8174433,Forestry,0.603
8174433,Sheep,0.129
8174434,Beef and Sheep,2.176
8174434,Dairy,0.338
8174434,Forestry,1.646
8174434,Sheep,0
8174435,Dairy,0.182
8174435,Forestry,3.232
8178190,Forestry,18.33
8178190,Sheep,0.296
8178191,Forestry,2.638
8205844,Forestry,0.004
8206448,Sheep,0.008
8206449,Forestry,11.98
8206449,Sheep,241.774
8215528,Forestry,9.79
8220825,Forestry,3.748
8220825,Sheep,24.429
8220826,Beef and Sheep,0.006
8220826,Forestry,18.585
8220826,Sheep,17.493
8241605,Sheep,0.173
8244840,Beef and Sheep,0.335
8244841,Beef and Sheep,0.147
8244842,Beef and Sheep,0.45
8244842,Dairy,0.008
8263832,Beef and Sheep,3.239
8263832,Sheep,2.343
8263833,Beef and Sheep,25.732
8263833,Forestry,0.158
8263833,Sheep,18.156
8263834,Beef and Sheep,0.057
8263834,Forestry,0.319
8265640,Beef and Sheep,0.166
8265640,Sheep,0.287
8265643,Beef and Sheep,7.303
8265643,Sheep,2.087
8265644,Beef and Sheep,3.795
8265644,Forestry,0.849
8265644,Sheep,4.32
8265645,Beef and Sheep,4.194
8265645,Forestry,5.469
8265646,Beef and Sheep,19.02
8265646,Forestry,4.808
8269239,Forestry,0.286
8269240,Beef and Sheep,1.087
8269240,Forestry,1.364
8269241,Beef and Sheep,0.022
8269241,Forestry,0.028
8269242,Beef and Sheep,0.311
8269242,Forestry,0.024
8274859,Forestry,0.511
8274860,Dairy,0.681
8274860,Forestry,9.89
8274861,Cropping,1.722
8274861,Dairy,0.012
8274861,Forestry,0.779
8274862,Cropping,0.313
8274862,Dairy,0.001
8279173,Beef and Sheep,7.385
8279173,Sheep,0.054
8279174,Beef and Sheep,0.907
8279174,Sheep,0.893
8279176,Sheep,0.197
8279177,Beef and Sheep,0.103
8279177,Sheep,0.598
8279178,Sheep,0.752
8297906,Sheep,1.901
8297907,Sheep,4.257
8312638,Beef and Sheep,0.481
8312638,Dairy,83.545
8312638,Forestry,0.18
8312639,Beef and Sheep,0
8312639,Dairy,0.381
8312639,Forestry,8.348
8312640,Forestry,8.83
8363757,Forestry,18.034
8363757,Sheep,1.955
8380444,Forestry,0.496
8380445,Forestry,0.625
