"shape_id","x","y"
15359,174.15957,-41.06039
15360,174.15937,-41.06023
15361,174.15922,-41.06003
15362,174.15901,-41.05987
15363,174.15877,-41.05975
15364,174.15851,-41.05963
15365,174.15827,-41.0595
15366,174.15803,-41.05937
15367,174.15778,-41.05924
15368,174.15753,-41.05913
15369,174.15732,-41.05898
15370,174.1573,-41.05876
15371,174.15732,-41.05853
15372,174.15734,-41.05831
15373,174.15735,-41.05808
15374,174.15732,-41.05786
15375,174.15726,-41.05764
15376,174.15717,-41.05742
15377,174.15708,-41.05721
15378,174.15695,-41.05701
15379,174.1568,-41.05682
15380,174.15674,-41.0566
15381,174.15665,-41.05638
15382,174.15652,-41.05618
15383,174.15639,-41.05598
15384,174.15626,-41.05578
15385,174.15614,-41.05557
15386,174.15608,-41.05535
15387,174.15608,-41.05512
15388,174.15606,-41.0549
15389,174.15603,-41.05468
15390,174.15601,-41.05445
15391,174.15596,-41.05423
15392,174.15586,-41.05402
15393,174.15563,-41.05388
15394,174.15537,-41.05378
15395,174.15511,-41.05366
15396,174.15487,-41.05354
15397,174.15465,-41.05339
15398,174.15445,-41.05322
15399,174.15433,-41.05302
15400,174.15432,-41.05279
15401,174.15433,-41.05257
15402,174.15428,-41.05235
15403,174.15418,-41.05214
15404,174.15404,-41.05194
15405,174.15391,-41.05174
15406,174.15388,-41.05152
15407,174.15394,-41.0513
15408,174.15408,-41.0511
15409,174.15423,-41.05091
15410,174.15433,-41.05069
15411,174.15437,-41.05047
15412,174.15438,-41.05025
15413,174.15438,-41.05002
15414,174.15436,-41.0498
15415,174.15435,-41.04957
15416,174.15436,-41.04935
15417,174.15431,-41.04913
15418,174.1542,-41.04892
15419,174.15405,-41.04872
15420,174.15405,-41.0485
15421,174.15422,-41.04832
15422,174.15428,-41.04811
15423,174.15416,-41.0479
15424,174.15406,-41.04769
15425,174.15396,-41.04748
15426,174.1538,-41.04729
15427,174.15361,-41.04712
15428,174.1534,-41.04696
15429,174.15318,-41.04681
15430,174.15296,-41.04665
15431,174.15277,-41.04648
15432,174.15263,-41.04629
15433,174.15255,-41.04607
15434,174.15246,-41.04586
15435,174.15239,-41.04564
15436,174.15235,-41.04542
15437,174.15238,-41.0452
15438,174.15246,-41.04498
15439,174.15249,-41.04476
15440,174.15239,-41.04455
15441,174.15228,-41.04434
15442,174.15216,-41.04413
15443,174.15205,-41.04392
15444,174.15194,-41.04371
15445,174.15179,-41.04352
15446,174.15162,-41.04334
15447,174.15144,-41.04316
15448,174.15126,-41.04298
15449,174.15107,-41.04281
15450,174.15085,-41.04266
15451,174.15065,-41.04249
15452,174.15049,-41.0423
15453,174.15039,-41.04209
15454,174.15029,-41.04188
15455,174.15023,-41.04166
15456,174.15016,-41.04144
15457,174.15011,-41.04122
15458,174.15007,-41.04099
15459,174.15003,-41.04077
15460,174.14998,-41.04055
15461,174.14995,-41.04033
15462,174.14993,-41.0401
15463,174.14994,-41.03988
15464,174.14995,-41.03965
15465,174.14997,-41.03943
15466,174.15003,-41.03921
15467,174.15014,-41.039
15468,174.15025,-41.03879
15469,174.15034,-41.03858
15470,174.15042,-41.03836
15471,174.15037,-41.03814
15472,174.15023,-41.03795
15473,174.15026,-41.03773
15474,174.15036,-41.03752
15475,174.15046,-41.03731
15476,174.15061,-41.03712
15477,174.15082,-41.03696
15478,174.15108,-41.03685
15479,174.15135,-41.03676
15480,174.15157,-41.03661
15481,174.15169,-41.0364
15482,174.15174,-41.03618
15483,174.15188,-41.03599
15484,174.15208,-41.03582
15485,174.15229,-41.03566
15486,174.1525,-41.0355
15487,174.1527,-41.03534
15488,174.15291,-41.03517
15489,174.15311,-41.03501
15490,174.15331,-41.03484
15491,174.15341,-41.03463
15492,174.15339,-41.03441
15493,174.15338,-41.03419
15494,174.15354,-41.03401
15495,174.15376,-41.03385
15496,174.15392,-41.03367
15497,174.15398,-41.03345
15498,174.15403,-41.03323
15499,174.15409,-41.03301
15500,174.15416,-41.03279
15501,174.15427,-41.03258
15502,174.15438,-41.03237
15503,174.1545,-41.03216
15504,174.15463,-41.03196
15505,174.15481,-41.03178
15506,174.15499,-41.0316
15507,174.15514,-41.03141
15508,174.15529,-41.03122
15509,174.15544,-41.03102
15510,174.15559,-41.03083
15511,174.15574,-41.03063
15512,174.1559,-41.03044
15513,174.15608,-41.03026
15514,174.15623,-41.03007
15515,174.15637,-41.02987
15516,174.15652,-41.02968
15517,174.15669,-41.02949
15518,174.15684,-41.0293
15519,174.15698,-41.0291
15520,174.15711,-41.0289
15521,174.15725,-41.0287
15522,174.15737,-41.02849
15523,174.15748,-41.02828
15524,174.15758,-41.02807
15525,174.15764,-41.02786
15526,174.15772,-41.02765
15527,174.15786,-41.02745
15528,174.15806,-41.02728
15529,174.15823,-41.0271
15530,174.15841,-41.02692
15531,174.15852,-41.02671
15532,174.15859,-41.02649
15533,174.15864,-41.02627
15534,174.15865,-41.02604
15535,174.15873,-41.02583
15536,174.15894,-41.02567
15537,174.15913,-41.02549
15538,174.15929,-41.02531
15539,174.15947,-41.02513
15540,174.15951,-41.02491
15541,174.15952,-41.02468
15542,174.15963,-41.02447
15543,174.15975,-41.02427
15544,174.15987,-41.02407
15545,174.16013,-41.02395
15546,174.16032,-41.02379
15547,174.16047,-41.0236
15548,174.16063,-41.02341
15549,174.16073,-41.0232
15550,174.16082,-41.02298
15551,174.16088,-41.02276
15552,174.16093,-41.02254
15553,174.16096,-41.02231
15554,174.16095,-41.02209
15555,174.16089,-41.02187
15556,174.16085,-41.02165
15557,174.16102,-41.02148
15558,174.16121,-41.02133
15559,174.16096,-41.02133
15560,174.16071,-41.02146
15561,174.16048,-41.02159
15562,174.16035,-41.02179
15563,174.16031,-41.02202
15564,174.16021,-41.02223
15565,174.16006,-41.02242
15566,174.15991,-41.02262
15567,174.15979,-41.02282
15568,174.15973,-41.02304
15569,174.15954,-41.023
15570,174.15962,-41.02279
15571,174.15968,-41.02257
15572,174.15968,-41.02234
15573,174.15964,-41.02212
15574,174.15954,-41.02191
15575,174.15951,-41.02168
15576,174.15956,-41.02146
15577,174.15975,-41.02129
15578,174.15984,-41.0211
15579,174.1596,-41.02114
15580,174.15945,-41.02134
15581,174.15926,-41.02151
15582,174.15909,-41.02169
15583,174.15901,-41.02191
15584,174.15902,-41.02213
15585,174.15893,-41.02232
15586,174.15864,-41.02239
15587,174.15837,-41.02247
15588,174.1584,-41.02267
15589,174.1584,-41.02288
15590,174.15816,-41.02301
15591,174.15794,-41.02316
15592,174.15774,-41.02331
15593,174.15747,-41.02341
15594,174.15728,-41.02356
15595,174.15724,-41.02377
15596,174.15695,-41.02379
15597,174.15669,-41.02369
15598,174.15651,-41.02351
15599,174.15629,-41.02337
15600,174.15603,-41.02326
15601,174.15574,-41.02323
15602,174.15547,-41.02332
15603,174.15521,-41.02343
15604,174.15499,-41.02357
15605,174.15477,-41.02373
15606,174.15455,-41.02388
15607,174.1545,-41.0241
15608,174.15457,-41.02431
15609,174.15454,-41.02452
15610,174.15436,-41.02469
15611,174.15444,-41.02491
15612,174.15447,-41.02512
15613,174.15456,-41.02533
15614,174.1545,-41.02552
15615,174.1542,-41.02555
15616,174.15393,-41.02564
15617,174.15384,-41.02584
15618,174.15373,-41.02604
15619,174.15348,-41.02598
15620,174.15326,-41.02583
15621,174.15303,-41.02569
15622,174.1528,-41.02555
15623,174.15253,-41.02557
15624,174.1524,-41.02577
15625,174.15226,-41.02596
15626,174.15202,-41.0261
15627,174.15177,-41.02621
15628,174.15156,-41.02637
15629,174.15143,-41.02657
15630,174.15128,-41.02676
15631,174.151,-41.0268
15632,174.15074,-41.0267
15633,174.15044,-41.02668
15634,174.15015,-41.02672
15635,174.14988,-41.02681
15636,174.14964,-41.02694
15637,174.14942,-41.02706
15638,174.14929,-41.02688
15639,174.14928,-41.02666
15640,174.14936,-41.02644
15641,174.1493,-41.02622
15642,174.14925,-41.026
15643,174.14918,-41.02578
15644,174.14907,-41.02558
15645,174.14889,-41.0254
15646,174.14863,-41.02532
15647,174.1484,-41.0252
15648,174.1483,-41.02499
15649,174.14803,-41.02493
15650,174.14775,-41.02489
15651,174.14751,-41.02475
15652,174.14733,-41.02458
15653,174.14714,-41.02441
15654,174.14687,-41.02431
15655,174.14661,-41.0242
15656,174.14641,-41.02403
15657,174.14617,-41.02394
15658,174.14589,-41.02391
15659,174.14569,-41.02374
15660,174.14541,-41.02367
15661,174.14515,-41.0236
15662,174.14506,-41.02339
15663,174.14486,-41.02322
15664,174.14464,-41.02307
15665,174.1444,-41.02295
15666,174.14417,-41.02281
15667,174.14388,-41.0228
15668,174.14359,-41.02276
15669,174.14335,-41.02263
15670,174.14313,-41.02248
15671,174.143,-41.02228
15672,174.14288,-41.02207
15673,174.14264,-41.02195
15674,174.14237,-41.02185
15675,174.14209,-41.02179
15676,174.14179,-41.0218
15677,174.1415,-41.02182
15678,174.1412,-41.02183
15679,174.14095,-41.02173
15680,174.14074,-41.02157
15681,174.14053,-41.02143
15682,174.14074,-41.02136
15683,174.14093,-41.02153
15684,174.1412,-41.02161
15685,174.14149,-41.02155
15686,174.14174,-41.02144
15687,174.14201,-41.02133
15688,174.14229,-41.02126
15689,174.14258,-41.02124
15690,174.14287,-41.02127
15691,174.14301,-41.02115
15692,174.14274,-41.02109
15693,174.14246,-41.02102
15694,174.1422,-41.02093
15695,174.1419,-41.02094
15696,174.14164,-41.02105
15697,174.14136,-41.02109
15698,174.14111,-41.02098
15699,174.14096,-41.02079
15700,174.14079,-41.0206
15701,174.14064,-41.02041
15702,174.14055,-41.0202
15703,174.14038,-41.02002
15704,174.14023,-41.01982
15705,174.14008,-41.01963
15706,174.13996,-41.01943
15707,174.13985,-41.01922
15708,174.13969,-41.01903
15709,174.13945,-41.01911
15710,174.13929,-41.0193
15711,174.13907,-41.01944
15712,174.13883,-41.01956
15713,174.13868,-41.01976
15714,174.13857,-41.01996
15715,174.13854,-41.02018
15716,174.13849,-41.0204
15717,174.13841,-41.02062
15718,174.13834,-41.02084
15719,174.13823,-41.02105
15720,174.0351,-41.19973
15721,174.03485,-41.19984
15722,174.03464,-41.19998
15723,174.0345,-41.20018
15724,174.03426,-41.20031
15725,174.03402,-41.20045
15726,174.03388,-41.20063
15727,174.03405,-41.20081
15728,174.03418,-41.20101
15729,174.03426,-41.20122
15730,174.03434,-41.20144
15731,174.03438,-41.20166
15732,174.03448,-41.20187
15733,174.03448,-41.2021
15734,174.03462,-41.20229
15735,174.03476,-41.20248
15736,174.03458,-41.20265
15737,174.03436,-41.2028
15738,174.03415,-41.20297
15739,174.03402,-41.20317
15740,174.03404,-41.20339
15741,174.034,-41.20361
15742,174.03381,-41.20377
15743,174.03362,-41.20395
15744,174.03351,-41.20416
15745,174.03336,-41.20435
15746,174.03326,-41.20456
15747,174.0332,-41.20478
15748,174.03305,-41.20497
15749,174.03291,-41.20517
15750,174.03282,-41.20538
15751,174.03297,-41.20557
15752,174.0331,-41.20578
15753,174.03317,-41.20599
15754,174.0333,-41.2062
15755,174.03351,-41.20636
15756,174.03357,-41.20657
15757,174.03341,-41.20676
15758,174.03328,-41.20696
15759,174.03331,-41.20718
15760,174.03336,-41.2074
15761,174.03337,-41.20763
15762,174.03345,-41.20785
15763,174.03351,-41.20807
15764,174.03344,-41.20828
15765,174.03332,-41.20849
15766,174.03314,-41.20866
15767,174.0331,-41.20889
15768,174.03318,-41.2091
15769,174.03331,-41.2093
15770,174.03356,-41.20941
15771,174.03376,-41.20956
15772,174.03369,-41.20977
15773,174.03358,-41.20998
15774,174.03337,-41.21015
15775,174.03316,-41.2103
15776,174.03301,-41.2105
15777,174.03285,-41.21069
15778,174.03269,-41.21088
15779,174.03254,-41.21108
15780,174.03231,-41.21115
15781,174.03214,-41.21096
15782,174.03201,-41.21077
15783,174.0322,-41.2106
15784,174.03233,-41.21041
15785,174.03227,-41.2102
15786,174.03213,-41.21037
15787,174.03195,-41.21055
15788,174.03168,-41.21061
15789,174.04814,-41.10463
15790,174.04836,-41.10449
15791,174.0486,-41.10436
15792,174.04888,-41.10429
15793,174.04917,-41.10423
15794,174.04945,-41.10416
15795,174.04974,-41.1041
15796,174.05002,-41.10404
15797,174.0503,-41.10397
15798,174.05059,-41.10391
15799,174.05087,-41.10385
15800,174.05115,-41.10378
15801,174.05144,-41.10372
15802,174.05172,-41.10365
15803,174.052,-41.10359
15804,174.05229,-41.10352
15805,174.05257,-41.10346
15806,174.05285,-41.10339
15807,174.05314,-41.10333
15808,174.05342,-41.10326
15809,174.05371,-41.1032
15810,174.05399,-41.10315
15811,174.05429,-41.10311
15812,174.05458,-41.10308
15813,174.05485,-41.103
15814,174.05513,-41.10292
15815,174.05541,-41.10285
15816,174.0557,-41.10279
15817,174.05598,-41.10272
15818,174.05626,-41.10266
15819,174.05655,-41.10259
15820,174.05683,-41.10253
15821,174.05712,-41.10246
15822,174.0574,-41.1024
15823,174.05769,-41.10234
15824,174.05797,-41.10228
15825,174.05825,-41.10221
15826,174.05854,-41.10216
15827,174.05883,-41.10213
15828,174.05912,-41.10217
15829,174.0594,-41.10225
15830,174.05968,-41.10232
15831,174.05997,-41.10237
15832,174.06026,-41.10238
15833,174.06056,-41.10239
15834,174.06084,-41.10245
15835,174.06101,-41.10263
15836,174.06128,-41.10272
15837,174.06139,-41.10255
15838,174.11236,-41.299
15839,174.1123,-41.29882
15840,174.11205,-41.2987
15841,174.11182,-41.29857
15842,174.11168,-41.29838
15843,174.11173,-41.29816
15844,174.11185,-41.29796
15845,174.11198,-41.29776
15846,174.11207,-41.29755
15847,174.11211,-41.29733
15848,174.11214,-41.29711
15849,174.11225,-41.29691
15850,174.11249,-41.29678
15851,174.11273,-41.29665
15852,174.11298,-41.29655
15853,174.11327,-41.29652
15854,174.11357,-41.29653
15855,174.11386,-41.29653
15856,174.11415,-41.2965
15857,174.11442,-41.29641
15858,174.11467,-41.29629
15859,174.11489,-41.29615
15860,174.11508,-41.29598
15861,174.11526,-41.2958
15862,174.11542,-41.29562
15863,174.11563,-41.29547
15864,174.11591,-41.29541
15865,174.1162,-41.29536
15866,174.11649,-41.29532
15867,174.11678,-41.29528
15868,174.11696,-41.29542
15869,174.11707,-41.29562
15870,174.11718,-41.29583
15871,174.11731,-41.29603
15872,174.11747,-41.29621
15873,174.11764,-41.29639
15874,174.11776,-41.29658
15875,174.11775,-41.2968
15876,174.11782,-41.297
15877,174.11779,-41.29722
15878,174.11799,-41.29736
15879,174.11825,-41.29744
15880,174.11838,-41.29763
15881,174.11862,-41.29766
15882,174.11886,-41.29754
15883,174.11914,-41.29755
15884,174.11942,-41.29759
15885,174.1197,-41.29764
15886,174.11995,-41.29755
15887,174.12022,-41.29748
15888,174.12049,-41.29741
15889,174.12077,-41.29736
15890,174.12103,-41.29727
15891,174.12131,-41.29724
15892,174.1215,-41.29738
15893,174.12164,-41.29757
15894,174.12182,-41.29774
15895,174.12205,-41.29787
15896,174.12233,-41.29789
15897,174.12256,-41.29801
15898,174.12274,-41.29817
15899,174.12296,-41.29831
15900,174.12324,-41.29836
15901,174.12352,-41.29838
15902,174.1238,-41.29835
15903,174.12399,-41.2982
15904,174.12386,-41.29802
15905,174.12363,-41.29789
15906,174.12361,-41.29768
15907,174.12362,-41.29747
15908,174.12374,-41.29728
15909,174.12387,-41.2971
15910,174.12373,-41.29692
15911,174.12362,-41.29673
15912,174.12377,-41.29655
15913,174.12373,-41.29633
15914,174.12368,-41.29612
15915,174.12382,-41.29596
15916,174.12409,-41.29591
15917,174.1242,-41.29572
15918,174.12409,-41.29552
15919,174.12399,-41.29532
15920,174.12389,-41.29512
15921,174.12396,-41.29492
15922,174.12422,-41.29485
15923,174.1245,-41.2949
15924,174.12477,-41.29493
15925,174.12483,-41.29474
15926,174.12485,-41.29453
15927,174.12512,-41.29448
15928,174.1254,-41.29449
15929,174.12559,-41.29435
15930,174.12567,-41.29414
15931,174.12572,-41.29392
15932,174.12563,-41.29373
15933,174.12556,-41.29354
15934,174.12576,-41.2934
15935,174.12604,-41.29336
15936,174.12632,-41.2934
15937,174.12651,-41.29327
15938,174.12644,-41.29306
15939,174.12633,-41.29286
15940,174.12623,-41.29266
15941,174.12625,-41.29245
15942,174.12619,-41.29223
15943,174.12639,-41.29212
15944,174.12666,-41.29219
15945,174.12693,-41.29226
15946,174.12718,-41.29236
15947,174.12743,-41.29235
15948,174.12757,-41.29217
15949,174.12784,-41.2921
15950,174.12812,-41.29213
15951,174.12838,-41.29221
15952,174.12863,-41.29233
15953,174.12888,-41.29242
15954,174.12917,-41.29242
15955,174.12946,-41.29244
15956,174.12974,-41.29245
15957,174.13003,-41.29247
15958,174.13025,-41.29236
15959,174.13013,-41.29217
15960,174.13,-41.29198
15961,174.12982,-41.29181
15962,174.12975,-41.2916
15963,174.12965,-41.29141
15964,174.1294,-41.29131
15965,174.12924,-41.29114
15966,174.12925,-41.29093
15967,174.12912,-41.29076
15968,174.12884,-41.29071
15969,174.12861,-41.29059
15970,174.12845,-41.29041
15971,174.12835,-41.2902
15972,174.12833,-41.28999
15973,174.12852,-41.28984
15974,174.12878,-41.28974
15975,174.12901,-41.28963
15976,174.12895,-41.28942
15977,174.12913,-41.28928
15978,174.12942,-41.28925
15979,174.1297,-41.28924
15980,174.12997,-41.2893
15981,174.13026,-41.28931
15982,174.13054,-41.28932
15983,174.13083,-41.28935
15984,174.13103,-41.28925
15985,174.13093,-41.28906
15986,174.13079,-41.28887
15987,174.13063,-41.28869
15988,174.1306,-41.28848
15989,174.13069,-41.28827
15990,174.13078,-41.28807
15991,174.13076,-41.28786
15992,174.13059,-41.28768
15993,174.13041,-41.28752
15994,174.13023,-41.28735
15995,174.13006,-41.28718
15996,174.1301,-41.28698
15997,174.13035,-41.28689
15998,174.13063,-41.28694
15999,174.1309,-41.28694
16000,174.13113,-41.28681
16001,174.13138,-41.28671
16002,174.13166,-41.28673
16003,174.13189,-41.28686
16004,174.13215,-41.28695
16005,174.13243,-41.28696
16006,174.13249,-41.28675
16007,174.13243,-41.28653
16008,174.13242,-41.2863
16009,174.13231,-41.2861
16010,174.13215,-41.28591
16011,174.13208,-41.28569
16012,174.13215,-41.28547
16013,174.13214,-41.28525
16014,174.13195,-41.28508
16015,174.1318,-41.2849
16016,174.13194,-41.28471
16017,174.13218,-41.28458
16018,174.13242,-41.28445
16019,174.13266,-41.28431
16020,174.13294,-41.28426
16021,174.13324,-41.28426
16022,174.13354,-41.28426
16023,174.13384,-41.28427
16024,174.13413,-41.2843
16025,174.13443,-41.28434
16026,174.13473,-41.28434
16027,174.13502,-41.2843
16028,174.1353,-41.28422
16029,174.13556,-41.28411
16030,174.1358,-41.28398
16031,174.13604,-41.28384
16032,174.13629,-41.28372
16033,174.13655,-41.2836
16034,174.13678,-41.28346
16035,174.13692,-41.28327
16036,174.13691,-41.28305
16037,174.13682,-41.28283
16038,174.13673,-41.28262
16039,174.13665,-41.2824
16040,174.13656,-41.28218
16041,174.13664,-41.28197
16042,174.13686,-41.28182
16043,174.13715,-41.2818
16044,174.13742,-41.28189
16045,174.13763,-41.28205
16046,174.13784,-41.28221
16047,174.13812,-41.28228
16048,174.13842,-41.2823
16049,174.1387,-41.28236
16050,174.13898,-41.28228
16051,174.13925,-41.28221
16052,174.13932,-41.2824
16053,174.13925,-41.28262
16054,174.13928,-41.28284
16055,174.13943,-41.28303
16056,174.13968,-41.28314
16057,174.13965,-41.28336
16058,174.1397,-41.28358
16059,174.13983,-41.28378
16060,174.13994,-41.28399
16061,174.14016,-41.28412
16062,174.14041,-41.284
16063,174.14065,-41.28387
16064,174.14088,-41.28373
16065,174.14112,-41.28359
16066,174.1414,-41.28354
16067,174.1417,-41.28353
16068,174.14189,-41.28337
16069,174.14189,-41.28314
16070,174.14208,-41.28301
16071,174.14237,-41.28306
16072,174.14266,-41.28311
16073,174.14289,-41.28297
16074,174.14311,-41.28281
16075,174.14338,-41.28273
16076,174.14366,-41.28279
16077,174.14391,-41.28292
16078,174.14413,-41.28307
16079,174.14425,-41.28327
16080,174.14453,-41.28331
16081,174.14477,-41.28318
16082,174.14497,-41.28301
16083,174.14501,-41.28279
16084,174.14496,-41.28258
16085,174.14478,-41.28242
16086,174.14476,-41.28219
16087,174.14463,-41.28199
16088,174.14446,-41.28181
16089,174.14435,-41.2816
16090,174.14457,-41.28148
16091,174.14487,-41.28148
16092,174.14517,-41.28148
16093,174.14546,-41.28151
16094,174.14572,-41.28162
16095,174.14591,-41.28179
16096,174.14618,-41.28177
16097,174.1464,-41.28162
16098,174.14654,-41.28143
16099,174.14655,-41.2812
16100,174.14643,-41.281
16101,174.14623,-41.28083
16102,174.14611,-41.28064
16103,174.14632,-41.2805
16104,174.14661,-41.28045
16105,174.14687,-41.28035
16106,174.14701,-41.28016
16107,174.14713,-41.27995
16108,174.14728,-41.27976
16109,174.14743,-41.27956
16110,174.14755,-41.27935
16111,174.14763,-41.27914
16112,174.14772,-41.27893
16113,174.14799,-41.27887
16114,174.14812,-41.27907
16115,174.14817,-41.27929
16116,174.14836,-41.27945
16117,174.14864,-41.27952
16118,174.14879,-41.27971
16119,174.14882,-41.27993
16120,174.14888,-41.28015
16121,174.14914,-41.28023
16122,174.14944,-41.28023
16123,174.14973,-41.28028
16124,174.15001,-41.28035
16125,174.15026,-41.28047
16126,174.1505,-41.28061
16127,174.15077,-41.28055
16128,174.15106,-41.2805
16129,174.15133,-41.28058
16130,174.15161,-41.28065
16131,174.1519,-41.28071
16132,174.152,-41.2809
16133,174.15197,-41.28112
16134,174.15199,-41.28135
16135,174.15204,-41.28157
16136,174.15224,-41.28173
16137,174.15252,-41.2818
16138,174.15278,-41.28191
16139,174.15286,-41.28212
16140,174.15278,-41.28233
16141,174.15291,-41.28252
16142,174.15299,-41.28274
16143,174.15313,-41.28294
16144,174.15322,-41.28315
16145,174.15333,-41.28336
16146,174.15314,-41.28352
16147,174.1532,-41.28371
16148,174.1535,-41.28375
16149,174.15379,-41.28375
16150,174.15392,-41.28358
16151,174.15379,-41.28338
16152,174.15373,-41.28316
16153,174.15373,-41.28294
16154,174.15371,-41.28271
16155,174.1536,-41.2825
16156,174.15356,-41.28228
16157,174.15374,-41.28213
16158,174.15402,-41.28221
16159,174.15408,-41.28241
16160,174.15406,-41.28263
16161,174.1541,-41.28285
16162,174.15415,-41.28307
16163,174.15419,-41.28329
16164,174.15428,-41.28351
16165,174.15439,-41.28372
16166,174.15449,-41.28393
16167,174.15459,-41.28414
16168,174.15457,-41.28436
16169,174.15455,-41.28458
16170,174.1548,-41.2847
16171,174.15502,-41.28483
16172,174.15525,-41.28496
16173,174.15552,-41.28505
16174,174.1557,-41.28523
16175,174.1556,-41.28543
16176,174.15547,-41.28563
16177,174.15559,-41.28583
16178,174.15576,-41.28601
16179,174.15597,-41.28617
16180,174.15623,-41.28628
16181,174.15643,-41.28644
16182,174.15659,-41.28663
16183,174.15655,-41.28684
16184,174.15641,-41.28704
16185,174.15649,-41.28725
16186,174.15673,-41.28738
16187,174.157,-41.28746
16188,174.15729,-41.28754
16189,174.15757,-41.2876
16190,174.15785,-41.28768
16191,174.15803,-41.28784
16192,174.15798,-41.28806
16193,174.1581,-41.28826
16194,174.15838,-41.2883
16195,174.15851,-41.28811
16196,174.15856,-41.28789
16197,174.15876,-41.28773
16198,174.15904,-41.28766
16199,174.1593,-41.28756
16200,174.1595,-41.28739
16201,174.15971,-41.28723
16202,174.15995,-41.2871
16203,174.16024,-41.28705
16204,174.16054,-41.28705
16205,174.16084,-41.28707
16206,174.16113,-41.2871
16207,174.16143,-41.28712
16208,174.16172,-41.28716
16209,174.16202,-41.28721
16210,174.16231,-41.28726
16211,174.16259,-41.28732
16212,174.16286,-41.28742
16213,174.16301,-41.28761
16214,174.16318,-41.2878
16215,174.16342,-41.28793
16216,174.16364,-41.28808
16217,174.1639,-41.28818
16218,174.16419,-41.28822
16219,174.16447,-41.2883
16220,174.16474,-41.28839
16221,174.16504,-41.2884
16222,174.16533,-41.28838
16223,174.16561,-41.28845
16224,174.16589,-41.28853
16225,174.16617,-41.28861
16226,174.16642,-41.28872
16227,174.16669,-41.28883
16228,174.16681,-41.28903
16229,174.16688,-41.28924
16230,174.16696,-41.28946
16231,174.16704,-41.28968
16232,174.16712,-41.2899
16233,174.16714,-41.29012
16234,174.16722,-41.29034
16235,174.16731,-41.29055
16236,174.16738,-41.29077
16237,174.16751,-41.29097
16238,174.16765,-41.29117
16239,174.16784,-41.29133
16240,174.16812,-41.29131
16241,174.16836,-41.29117
16242,174.16862,-41.29106
16243,174.16884,-41.29091
16244,174.1691,-41.2908
16245,174.16935,-41.29068
16246,174.16961,-41.29057
16247,174.16991,-41.29054
16248,174.1702,-41.29056
16249,174.17049,-41.29049
16250,174.17075,-41.29039
16251,174.17101,-41.29028
16252,174.17118,-41.2901
16253,174.17123,-41.28988
16254,174.17121,-41.28966
16255,174.17119,-41.28943
16256,174.17121,-41.28921
16257,174.17128,-41.28899
16258,174.17137,-41.28877
16259,174.17149,-41.28856
16260,174.17169,-41.28841
16261,174.17198,-41.28842
16262,174.17227,-41.28847
16263,174.17256,-41.28844
16264,174.17285,-41.28839
16265,174.17314,-41.28835
16266,174.17342,-41.28827
16267,174.17363,-41.28811
16268,174.17386,-41.28798
16269,174.17415,-41.28791
16270,174.17441,-41.28799
16271,174.17464,-41.28808
16272,174.17487,-41.28793
16273,174.17513,-41.28784
16274,174.17543,-41.28783
16275,174.17568,-41.28773
16276,174.17574,-41.28751
16277,174.17596,-41.28736
16278,174.17623,-41.28727
16279,174.17651,-41.2872
16280,174.1768,-41.28713
16281,174.17708,-41.28705
16282,174.17736,-41.28697
16283,174.17764,-41.2869
16284,174.17791,-41.2868
16285,174.17815,-41.28667
16286,174.17835,-41.2865
16287,174.17854,-41.28633
16288,174.17874,-41.28617
16289,174.17899,-41.28604
16290,174.17927,-41.28595
16291,174.17956,-41.2859
16292,174.17985,-41.28588
16293,174.18015,-41.28589
16294,174.18045,-41.2859
16295,174.18075,-41.28593
16296,174.18104,-41.28598
16297,174.18133,-41.28603
16298,174.18162,-41.28609
16299,174.18189,-41.28618
16300,174.18214,-41.2863
16301,174.18237,-41.28645
16302,174.18259,-41.2866
16303,174.18283,-41.28673
16304,174.18307,-41.28687
16305,174.18332,-41.28698
16306,174.18359,-41.28708
16307,174.18385,-41.2872
16308,174.18403,-41.28737
16309,174.18405,-41.28759
16310,174.18393,-41.2878
16311,174.18375,-41.28797
16312,174.18353,-41.28813
16313,174.18332,-41.28829
16314,174.18312,-41.28846
16315,174.18292,-41.28863
16316,174.18271,-41.28879
16317,174.1826,-41.28898
16318,174.18285,-41.28906
16319,174.18315,-41.28905
16320,174.18345,-41.28907
16321,174.18374,-41.28903
16322,174.18403,-41.28904
16323,174.18411,-41.28925
16324,174.18418,-41.28946
16325,174.18446,-41.28947
16326,174.18468,-41.28931
16327,174.18489,-41.28916
16328,174.18516,-41.28906
16329,174.18545,-41.289
16330,174.18574,-41.28901
16331,174.18592,-41.28918
16332,174.18618,-41.28928
16333,174.18615,-41.28947
16334,174.18593,-41.28962
16335,174.18599,-41.28984
16336,174.1861,-41.29004
16337,174.18617,-41.29026
16338,174.18614,-41.29048
16339,174.18602,-41.29069
16340,174.18583,-41.29086
16341,174.1856,-41.291
16342,174.18547,-41.2912
16343,174.18563,-41.29135
16344,174.1859,-41.29125
16345,174.18619,-41.2912
16346,174.18649,-41.29117
16347,174.18678,-41.29114
16348,174.18708,-41.29112
16349,174.18737,-41.29115
16350,174.18762,-41.29128
16351,174.18787,-41.29139
16352,174.18817,-41.29141
16353,174.18847,-41.29139
16354,174.18875,-41.29144
16355,174.18897,-41.29159
16356,174.18914,-41.29178
16357,174.18926,-41.29198
16358,174.18935,-41.2922
