"point_id","x","y"
21866,173.823179,-40.957324
21867,173.823373,-40.957222
21868,173.823575,-40.957127
21869,173.823717,-40.956988
21870,173.823769,-40.956814
21871,173.823791,-40.956635
21872,173.823846,-40.95646
21873,173.823922,-40.95629
21874,173.823971,-40.956114
21875,173.824016,-40.955937
21876,173.824073,-40.955762
21877,173.824139,-40.95559
21878,173.8243,-40.955469
21879,173.824533,-40.955484
21880,173.824757,-40.955544
21881,173.824988,-40.955585
21882,173.82522,-40.955561
21883,173.825413,-40.955459
21884,173.825585,-40.955335
21885,173.825738,-40.955198
21886,173.825884,-40.955055
21887,173.82607,-40.954945
21888,173.826251,-40.954828
21889,173.826434,-40.954714
21890,173.826619,-40.954601
21891,173.826753,-40.954453
21892,173.826865,-40.954295
21893,173.827028,-40.954165
21894,173.827228,-40.954069
21895,173.827421,-40.953963
21896,173.827637,-40.953893
21897,173.827861,-40.953835
21898,173.828069,-40.953749
21899,173.828228,-40.953617
21900,173.828365,-40.953467
21901,173.828484,-40.953307
21902,173.828528,-40.953126
21903,173.828584,-40.952946
21904,173.828692,-40.95278
21905,173.828808,-40.952618
21945,173.836548,-40.949693
21946,173.836709,-40.949558
21947,173.836864,-40.949419
21948,173.837018,-40.94928
21949,173.837169,-40.94914
21950,173.837297,-40.94899
21951,173.837377,-40.94882
21952,173.837385,-40.948639
21953,173.83741,-40.94846
21954,173.837497,-40.948292
21955,173.837586,-40.948124
21956,173.837669,-40.947955
21957,173.83774,-40.947783
21958,173.837765,-40.947604
21959,173.837745,-40.947425
21960,173.837697,-40.947248
21961,173.837631,-40.947074
21962,173.837548,-40.946905
21963,173.837477,-40.946734
21964,173.837454,-40.946554
21965,173.837469,-40.946375
21966,173.837541,-40.946203
21967,173.837601,-40.946029
21968,173.837639,-40.94585
21969,173.837597,-40.945676
21970,173.837488,-40.945515
22170,173.843179,-40.926594
22171,173.843316,-40.926749
22172,173.843465,-40.926897
22173,173.843628,-40.927036
21971,173.837377,-40.945356
21972,173.837276,-40.945193
21973,173.83722,-40.945017
21906,173.828925,-40.952456
21907,173.829054,-40.952299
21908,173.829252,-40.952195
21909,173.829489,-40.952161
21910,173.829716,-40.952222
21911,173.829929,-40.952312
21912,173.830156,-40.952379
21913,173.830393,-40.952421
21914,173.830631,-40.952463
21915,173.830872,-40.952481
21916,173.831095,-40.952413
21917,173.831306,-40.952321
21918,173.831544,-40.952282
21919,173.831773,-40.952225
21920,173.831989,-40.952139
21921,173.832177,-40.952023
21922,173.83231,-40.951869
21923,173.832427,-40.951706
21924,173.832565,-40.951555
21925,173.83279,-40.951502
21926,173.833024,-40.95155
21927,173.833246,-40.95151
21928,173.833375,-40.951361
21929,173.833469,-40.951194
21930,173.83366,-40.951093
21931,173.833898,-40.951072
21932,173.834135,-40.951049
21933,173.83437,-40.95101
21934,173.834594,-40.950947
21935,173.834731,-40.950803
21936,173.834822,-40.950637
21937,173.835011,-40.950527
21938,173.835222,-40.950439
21939,173.835431,-40.95035
21940,173.835619,-40.950238
21941,173.83581,-40.950128
21942,173.836028,-40.950053
21943,173.836239,-40.949968
21944,173.836402,-40.949837
22169,173.843042,-40.92644
21974,173.837163,-40.944842
21975,173.837106,-40.944669
21976,173.837173,-40.944507
21977,173.837332,-40.944376
21978,173.837489,-40.944244
21979,173.837668,-40.944129
21980,173.837847,-40.944014
21981,173.838026,-40.943899
21982,173.838161,-40.943755
21983,173.838208,-40.943583
21984,173.838226,-40.943405
21985,173.838289,-40.943235
21986,173.838222,-40.94307
21987,173.838116,-40.942914
21988,173.838131,-40.942739
21989,173.838239,-40.942581
21990,173.838201,-40.942413
21991,173.838096,-40.942254
21992,173.837978,-40.9421
21993,173.837942,-40.941927
21994,173.838052,-40.941776
21995,173.838264,-40.941703
21996,173.838469,-40.941618
21997,173.838619,-40.941482
21998,173.838743,-40.941332
21999,173.838939,-40.941235
22000,173.839107,-40.941116
22001,173.839181,-40.940947
22002,173.83918,-40.940774
22003,173.839059,-40.940623
22004,173.839018,-40.940448
22005,173.83905,-40.940274
22006,173.839172,-40.940122
22007,173.839129,-40.939954
22008,173.839074,-40.939787
22009,173.839175,-40.939628
22010,173.839302,-40.939479
22011,173.839441,-40.939335
22012,173.839592,-40.939199
22013,173.839742,-40.939062
22014,173.839839,-40.938901
22015,173.840015,-40.938793
22016,173.840248,-40.938805
22017,173.840482,-40.938824
22018,173.840712,-40.938812
22019,173.840902,-40.938711
22020,173.841099,-40.938613
22021,173.841295,-40.938516
22022,173.841506,-40.938438
22023,173.841701,-40.938342
22024,173.841871,-40.93822
22025,173.842052,-40.938106
22026,173.842194,-40.937967
22027,173.842259,-40.937796
22028,173.842312,-40.937622
22029,173.842366,-40.937449
22030,173.84242,-40.937276
22031,173.84249,-40.937106
22032,173.842573,-40.936939
22033,173.842696,-40.936788
22034,173.842815,-40.936635
22035,173.84281,-40.936463
22036,173.842702,-40.936304
22037,173.842643,-40.936134
22038,173.842686,-40.935959
22039,173.842716,-40.935783
22040,173.842733,-40.935605
22041,173.842755,-40.935427
22042,173.842725,-40.935252
22043,173.842545,-40.935149
22044,173.84231,-40.935162
22045,173.842076,-40.935164
22046,173.841849,-40.935118
22047,173.841636,-40.935043
22048,173.841569,-40.934881
22049,173.841581,-40.934704
22050,173.841547,-40.934527
22051,173.841409,-40.934387
22052,173.84123,-40.934272
22053,173.841116,-40.934116
22054,173.841064,-40.933943
22055,173.840945,-40.933791
22056,173.840839,-40.933635
22057,173.840899,-40.933468
22058,173.841037,-40.933324
22059,173.841182,-40.933184
22060,173.841323,-40.933041
22061,173.841484,-40.932911
22062,173.841573,-40.932747
22063,173.841644,-40.932576
22064,173.841703,-40.932404
22065,173.841644,-40.932237
22066,173.841491,-40.932101
22067,173.841389,-40.931944
22068,173.841356,-40.931767
22069,173.841325,-40.93159
22070,173.841296,-40.931413
22071,173.841329,-40.931237
22072,173.841388,-40.931064
22073,173.841332,-40.930896
22074,173.841147,-40.930788
22075,173.840948,-40.930693
22076,173.840748,-40.930598
22077,173.840567,-40.930483
22078,173.840365,-40.930393
22079,173.840194,-40.930276
22080,173.840149,-40.930102
22081,173.840097,-40.929928
22082,173.840001,-40.929766
22083,173.839834,-40.929642
22084,173.839686,-40.929504
22085,173.839541,-40.929366
22086,173.839361,-40.929253
22087,173.839339,-40.929077
22088,173.83933,-40.928899
22089,173.839292,-40.928722
22090,173.839226,-40.928552
22091,173.839088,-40.928409
22092,173.838904,-40.928299
22093,173.83869,-40.928224
22094,173.838514,-40.928109
22095,173.838454,-40.927938
22096,173.838433,-40.927761
22097,173.838377,-40.927589
22098,173.838243,-40.927443
22099,173.83809,-40.927307
22100,173.838022,-40.927141
22101,173.838037,-40.926964
22102,173.837878,-40.926849
22103,173.837646,-40.926814
22104,173.837424,-40.926756
22105,173.837307,-40.926606
22106,173.837286,-40.926427
22107,173.83725,-40.92625
22108,173.837086,-40.926133
22109,173.83685,-40.92612
22110,173.836629,-40.926057
22111,173.836417,-40.925976
22112,173.836264,-40.925842
22113,173.836117,-40.925701
22114,173.835992,-40.92555
22115,173.836017,-40.925375
22116,173.836083,-40.925203
22117,173.836235,-40.925079
22118,173.836471,-40.925077
22119,173.836706,-40.925096
22120,173.836941,-40.925118
22121,173.837177,-40.92513
22122,173.837396,-40.925195
22123,173.83761,-40.925268
22124,173.837844,-40.925249
22125,173.838073,-40.925203
22126,173.838303,-40.92516
22127,173.838539,-40.925147
22128,173.838732,-40.925244
22129,173.838893,-40.925376
22130,173.83904,-40.925517
22131,173.839234,-40.925611
22132,173.839467,-40.925595
22133,173.839662,-40.925502
22134,173.839722,-40.925328
22135,173.839873,-40.925202
22136,173.840109,-40.925191
22137,173.840277,-40.925082
22138,173.840318,-40.924905
22139,173.840507,-40.924819
22140,173.840741,-40.924844
22141,173.840978,-40.92485
22142,173.841181,-40.924766
22143,173.84135,-40.924639
22144,173.841502,-40.924502
22145,173.841615,-40.924344
22146,173.841733,-40.924189
22147,173.841883,-40.92405
22148,173.842088,-40.923962
22149,173.842314,-40.923908
22150,173.842548,-40.923898
22151,173.842646,-40.92403
22152,173.842541,-40.92419
22153,173.842453,-40.924357
22154,173.842385,-40.924529
22155,173.842284,-40.924692
22156,173.842199,-40.924858
22157,173.842205,-40.92504
22158,173.842218,-40.925226
22159,173.842231,-40.925412
22160,173.842265,-40.925597
22161,173.842228,-40.925778
22162,173.84213,-40.925948
22163,173.842038,-40.926121
22164,173.842045,-40.926296
22165,173.842269,-40.926356
22166,173.842498,-40.926296
22167,173.842711,-40.926203
22168,173.842905,-40.926285
55248,173.629627,-41.201606
55249,173.629531,-41.20145
55250,173.629398,-41.201295
55251,173.629265,-41.20114
55252,173.629132,-41.200985
55253,173.629186,-41.20082
55254,173.629288,-41.200652
39659,173.927161,-41.224317
39660,173.927133,-41.224136
39661,173.927107,-41.223956
39662,173.927081,-41.223775
39663,173.927056,-41.223594
39664,173.927002,-41.223417
39665,173.926919,-41.223247
39666,173.926783,-41.223099
39667,173.926624,-41.222963
39668,173.926445,-41.222841
39669,173.926234,-41.22276
39670,173.926001,-41.222719
39671,173.925763,-41.22273
39672,173.925527,-41.222766
39741,173.910903,-41.223316
39742,173.910663,-41.223311
39743,173.910424,-41.223289
39744,173.910185,-41.223304
39745,173.909951,-41.223345
39746,173.909713,-41.223362
39673,173.925293,-41.222807
39674,173.925058,-41.222848
39675,173.924822,-41.222883
39676,173.924584,-41.222903
39677,173.924348,-41.222875
39678,173.92413,-41.222798
39679,173.923922,-41.222707
39680,173.923731,-41.222598
39681,173.92355,-41.222477
39682,173.923376,-41.222353
39683,173.923224,-41.222212
39684,173.923075,-41.222069
39685,173.922935,-41.221922
39686,173.922759,-41.221805
39687,173.922521,-41.22183
39688,173.922286,-41.221799
39689,173.922054,-41.221754
39690,173.921863,-41.221842
39691,173.921707,-41.221973
39692,173.921472,-41.221988
39693,173.921235,-41.221979
39694,173.921092,-41.222107
39695,173.921068,-41.222287
39696,173.920896,-41.222398
39697,173.920658,-41.222394
39698,173.920446,-41.222312
39699,173.920219,-41.222288
39700,173.919994,-41.222353
39701,173.919777,-41.222431
39702,173.919566,-41.222519
39703,173.919341,-41.222583
39704,173.91911,-41.222633
39705,173.918877,-41.222613
39706,173.918667,-41.222526
39707,173.918447,-41.222454
39708,173.918208,-41.222458
39709,173.917986,-41.222522
39710,173.917787,-41.222624
39711,173.917572,-41.222697
39712,173.917343,-41.222649
39713,173.917151,-41.222539
39714,173.91695,-41.222447
39715,173.916715,-41.222483
39716,173.916477,-41.222482
39717,173.916241,-41.222499
39718,173.91602,-41.222571
39719,173.915797,-41.222639
39720,173.91557,-41.2227
39721,173.915334,-41.222725
39722,173.9151,-41.222748
39723,173.914912,-41.222861
39724,173.914689,-41.222911
39725,173.914464,-41.222856
39726,173.914249,-41.222778
39727,173.914035,-41.222846
39728,173.91386,-41.22297
39729,173.91364,-41.223023
39730,173.913418,-41.222957
39731,173.913199,-41.222881
39732,173.912965,-41.22285
39733,173.912731,-41.222889
39734,173.912502,-41.222945
39735,173.912273,-41.223001
39736,173.912044,-41.223056
39737,173.911819,-41.223121
39738,173.911597,-41.223191
39739,173.911375,-41.223262
39740,173.911143,-41.223308
39747,173.909473,-41.223347
39748,173.909245,-41.223384
39749,173.909077,-41.223514
39750,173.908906,-41.223642
39751,173.908733,-41.223769
39752,173.908561,-41.223895
39753,173.908381,-41.224014
39754,173.908151,-41.224059
39755,173.907922,-41.224104
39756,173.907754,-41.224234
39757,173.907559,-41.224337
39758,173.907324,-41.224365
39759,173.907105,-41.224437
39760,173.906886,-41.224509
39761,173.906647,-41.224525
39762,173.906408,-41.224549
39763,173.90617,-41.224575
39764,173.905933,-41.224604
39765,173.905707,-41.224664
39766,173.905511,-41.224767
39767,173.905326,-41.224884
39768,173.905112,-41.224965
39769,173.904879,-41.225009
39770,173.90464,-41.225027
39771,173.9044,-41.225041
39772,173.904162,-41.225069
39773,173.903922,-41.225079
39774,173.903683,-41.22506
39775,173.903444,-41.225042
39776,173.903207,-41.225009
39777,173.902974,-41.224966
39778,173.902769,-41.224871
39779,173.902544,-41.224842
39780,173.902343,-41.22494
39781,173.902152,-41.22505
39782,173.901944,-41.225142
39783,173.90176,-41.225259
39784,173.901609,-41.225399
39785,173.901397,-41.225482
39786,173.90116,-41.225511
39787,173.900922,-41.225538
39788,173.900683,-41.225519
39789,173.900466,-41.225441
39790,173.900245,-41.225369
39791,173.900024,-41.225297
39792,173.899818,-41.225206
39793,173.899661,-41.225068
39794,173.899426,-41.225041
39795,173.899207,-41.224976
39796,173.898976,-41.224999
39797,173.898768,-41.22509
39798,173.898556,-41.225176
39799,173.898331,-41.225241
39800,173.898117,-41.225323
39801,173.897886,-41.225361
39802,173.897687,-41.225274
39803,173.897609,-41.225108
39804,173.897424,-41.224991
39805,173.897243,-41.224873
39806,173.897166,-41.224703
39807,173.897082,-41.224535
39808,173.896875,-41.224448
39809,173.896704,-41.224339
39810,173.896759,-41.224164
39811,173.896823,-41.223989
39812,173.896759,-41.223823
39813,173.896554,-41.22373
39814,173.896334,-41.223657
39815,173.8961,-41.223619
39816,173.895862,-41.223594
39817,173.895624,-41.223566
39818,173.895388,-41.22353
39819,173.895156,-41.223482
39820,173.894932,-41.223417
39821,173.894713,-41.223344
39822,173.894475,-41.223353
39823,173.894242,-41.223397
39824,173.894006,-41.223399
39825,173.893898,-41.223255
39826,173.893977,-41.223084
39649,173.926434,-41.225953
39650,173.926499,-41.225778
39651,173.926607,-41.225616
39652,173.926723,-41.225457
39653,173.926854,-41.225305
39654,173.927007,-41.225165
39655,173.927156,-41.225024
39656,173.927241,-41.224855
39657,173.927241,-41.224675
39658,173.927191,-41.224497
76417,173.851563,-41.261421
76418,173.851518,-41.261243
76411,173.851947,-41.262454
76412,173.851817,-41.262303
76413,173.851747,-41.26213
76414,173.851698,-41.261953
76415,173.851653,-41.261776
76416,173.851608,-41.261598
51260,173.654736,-41.11265
51261,173.654947,-41.112574
51262,173.655108,-41.112443
51263,173.65525,-41.112298
51266,173.655662,-41.111857
51267,173.655799,-41.11171
51264,173.655388,-41.112151
51265,173.655525,-41.112004
51269,173.656073,-41.111416
51271,173.656348,-41.111122
51272,173.656492,-41.11098
51273,173.656693,-41.110898
26730,173.652958,-41.106989
26731,173.652988,-41.107147
26732,173.65277,-41.107176
26733,173.652556,-41.107097
26734,173.652343,-41.107015
26735,173.652112,-41.106979
26736,173.651937,-41.107087
26737,173.651877,-41.107261
26738,173.651761,-41.107416
26739,173.651541,-41.107474
26740,173.651303,-41.107484
26741,173.651081,-41.107549
26742,173.65089,-41.107655
26743,173.650762,-41.107807
26744,173.650655,-41.107969
26745,173.650548,-41.10813
26746,173.650476,-41.108301
26747,173.650499,-41.108479
26748,173.650609,-41.108638
26749,173.650741,-41.108789
26750,173.650874,-41.108939
26751,173.651013,-41.109085
26752,173.651203,-41.109192
26753,173.651436,-41.109227
26754,173.651672,-41.109253
26755,173.651873,-41.109348
26756,173.652012,-41.109493
26757,173.652087,-41.109664
26758,173.652151,-41.109838
26759,173.652224,-41.110009
26760,173.652328,-41.110172
26761,173.652463,-41.11032
26762,173.652656,-41.110421
26763,173.65289,-41.110447
26764,173.653129,-41.110438
26765,173.653366,-41.110451
26766,173.653602,-41.110479
26767,173.65384,-41.110488
26768,173.654078,-41.110481
26769,173.654299,-41.11054
26770,173.654435,-41.110683
26771,173.65442,-41.110858
26772,173.654277,-41.110999
26773,173.654093,-41.111114
26774,173.653932,-41.111245
26775,173.653901,-41.111419
26776,173.65399,-41.111586
26777,173.654088,-41.111751
26778,173.65415,-41.111924
26779,173.654184,-41.112103
26780,173.654221,-41.112282
26781,173.654281,-41.112456
26782,173.654431,-41.112594
26783,173.654654,-41.112653
35302,174.048504,-41.156972
35303,174.048572,-41.156802
35304,174.048621,-41.156627
35305,174.048681,-41.156453
35306,174.048743,-41.156279
35307,174.048805,-41.156106
35308,174.04887,-41.155933
35309,174.048937,-41.15576
35310,174.049003,-41.155588
35311,174.04907,-41.155415
35312,174.049137,-41.155243
35313,174.049203,-41.15507
35314,174.04927,-41.154898
35315,174.049337,-41.154725
35316,174.049403,-41.154553
35317,174.04947,-41.15438
35318,174.049537,-41.154208
35319,174.049603,-41.154035
35320,174.049692,-41.153868
35321,174.049778,-41.153701
35322,174.049863,-41.153533
35323,174.049943,-41.153364
35324,174.050006,-41.153191
35325,174.05007,-41.153017
35326,174.050136,-41.152845
35327,174.050202,-41.152672
35328,174.050268,-41.1525
35329,174.050335,-41.152327
35330,174.050401,-41.152154
35331,174.050474,-41.151983
35332,174.050562,-41.151817
35333,174.05065,-41.15165
35334,174.050738,-41.151483
35335,174.050827,-41.151316
35336,174.050915,-41.151149
35337,174.051003,-41.150982
35338,174.051091,-41.150815
35339,174.051179,-41.150648
35340,174.051264,-41.15048
35341,174.051347,-41.150312
35342,174.051433,-41.150144
35343,174.051521,-41.149977
35344,174.051608,-41.14981
35345,174.051696,-41.149643
35346,174.05178,-41.149475
35347,174.051826,-41.149299
35348,174.051821,-41.14912
35349,174.051805,-41.14894
35350,174.051759,-41.148766
35351,174.051602,-41.148633
35352,174.051423,-41.148515
35353,174.051272,-41.148377
35354,174.051132,-41.148231
35355,174.050986,-41.148089
35356,174.050782,-41.148001
35357,174.050552,-41.147957
35358,174.050352,-41.147865
35359,174.050247,-41.147704
35360,174.050217,-41.147528
35607,174.039852,-41.12879
35608,174.039938,-41.128623
35609,174.040024,-41.128455
35610,174.04011,-41.128287
35611,174.040194,-41.12812
35612,174.040279,-41.127952
35613,174.040334,-41.127777
35614,174.04034,-41.127598
35615,174.0403,-41.127421
35616,174.040244,-41.127247
35617,174.040179,-41.127074
35618,174.040114,-41.126901
35619,174.040049,-41.126728
35620,174.039984,-41.126555
35621,174.039918,-41.126382
35622,174.039853,-41.126209
35623,174.039788,-41.126037
35624,174.039723,-41.125864
35625,174.039658,-41.125691
35626,174.039593,-41.125518
35627,174.039527,-41.125345
35628,174.039462,-41.125172
35629,174.039397,-41.125
35630,174.039332,-41.124827
35631,174.039267,-41.124654
35632,174.039201,-41.124481
35633,174.039136,-41.124308
35634,174.039071,-41.124136
35635,174.039006,-41.123963
35636,174.038941,-41.12379
35637,174.038876,-41.123617
35638,174.03881,-41.123444
35639,174.038745,-41.123271
35640,174.03868,-41.123099
35641,174.038615,-41.122926
35642,174.03855,-41.122753
35643,174.038491,-41.122579
35644,174.038437,-41.122404
35645,174.038383,-41.122229
35646,174.03832,-41.122055
35647,174.038255,-41.121883
35648,174.03819,-41.12171
35649,174.038132,-41.121536
35650,174.038073,-41.121361
35651,174.038013,-41.121188
35652,174.037952,-41.121014
35653,174.037888,-41.120841
35654,174.037824,-41.120668
35655,174.037759,-41.120495
35656,174.037694,-41.120322
35657,174.037629,-41.120149
35658,174.037565,-41.119976
35659,174.0375,-41.119803
35660,174.037435,-41.11963
35661,174.03737,-41.119457
35662,174.037306,-41.119284
35663,174.037241,-41.119111
35664,174.037176,-41.118939
35665,174.037111,-41.118766
35666,174.037047,-41.118593
35667,174.036982,-41.11842
35668,174.036918,-41.118247
35669,174.036854,-41.118074
35670,174.03679,-41.117901
35671,174.036726,-41.117727
35672,174.036663,-41.117554
35673,174.036599,-41.117381
35674,174.036533,-41.117209
35675,174.036467,-41.117036
35676,174.0364,-41.116863
35677,174.036334,-41.116691
35678,174.036263,-41.116519
35679,174.036187,-41.116349
35680,174.036099,-41.116182
35681,174.036015,-41.116014
35682,174.035953,-41.115841
35683,174.035936,-41.115662
35684,174.035914,-41.115484
35685,174.035863,-41.115308
35686,174.035785,-41.115139
35687,174.035682,-41.114978
35688,174.035543,-41.114832
35689,174.03541,-41.114683
35690,174.035338,-41.114512
35691,174.035319,-41.114333
35692,174.035308,-41.114154
35693,174.035313,-41.113974
35694,174.035303,-41.113795
35695,174.035248,-41.113625
35696,174.035098,-41.113486
35697,174.034944,-41.113349
35698,174.034848,-41.113185
35699,174.03474,-41.113025
35700,174.034635,-41.112864
35701,174.034621,-41.112684
35702,174.034621,-41.112505
35703,174.034592,-41.112326
35704,174.034532,-41.112153
35705,174.03442,-41.111995
35706,174.034274,-41.111853
35707,174.034103,-41.111729
35708,174.033919,-41.111616
35709,174.033748,-41.111491
35710,174.033589,-41.111358
35711,174.03343,-41.111224
35712,174.033274,-41.111088
35713,174.033113,-41.110956
35714,174.032954,-41.110822
35715,174.03279,-41.110692
35716,174.03262,-41.110567
35717,174.032469,-41.110428
35361,174.050289,-41.147358
35362,174.05033,-41.147184
35363,174.050279,-41.147009
35364,174.050193,-41.146841
35365,174.050118,-41.146672
35366,174.050146,-41.146495
35367,174.050298,-41.146359
35368,174.050417,-41.146207
35369,174.050529,-41.146048
35370,174.05071,-41.145932
35371,174.05085,-41.145794
35372,174.050929,-41.145625
35373,174.050975,-41.145449
35374,174.05091,-41.145277
35375,174.050944,-41.145105
35376,174.050976,-41.144934
35377,174.050842,-41.144787
35378,174.050691,-41.144648
35379,174.050541,-41.144508
35380,174.050386,-41.144371
35381,174.050313,-41.144211
35382,174.050441,-41.144064
35383,174.050613,-41.143939
35384,174.050768,-41.143803
35385,174.050799,-41.143629
35386,174.050803,-41.143449
35387,174.050806,-41.143269
35388,174.050748,-41.143095
35389,174.050629,-41.142941
35390,174.050453,-41.14282
35391,174.050237,-41.142751
35392,174.050004,-41.142712
35393,174.049772,-41.142672
35394,174.049544,-41.142627
35395,174.049307,-41.142614
35396,174.049071,-41.142595
35397,174.048842,-41.142546
35398,174.048619,-41.142491
35399,174.048383,-41.14251
35400,174.048154,-41.142559
35401,174.047923,-41.142603
35402,174.047686,-41.142614
35403,174.047448,-41.142603
35404,174.047211,-41.142591
35405,174.046975,-41.142569
35406,174.046739,-41.142544
35407,174.046546,-41.142473
35408,174.046696,-41.14235
35409,174.046917,-41.142287
35410,174.047095,-41.142172
35411,174.047247,-41.142034
35412,174.0474,-41.141896
35413,174.0475,-41.141734
35414,174.047489,-41.141558
35415,174.047535,-41.141386
35416,174.047683,-41.141247
35417,174.047725,-41.141073
35418,174.047661,-41.140901
35419,174.04752,-41.140761
35420,174.047324,-41.140663
35421,174.04714,-41.140549
35422,174.047038,-41.140391
35423,174.047022,-41.140212
35424,174.047012,-41.140032
35425,174.047155,-41.139939
35426,174.047387,-41.139967
35427,174.047614,-41.139919
35428,174.04783,-41.139844
35429,174.048036,-41.139755
35430,174.048239,-41.13966
35431,174.048461,-41.139643
35432,174.04867,-41.139728
35433,174.048879,-41.139813
35434,174.049103,-41.139875
35435,174.049318,-41.13981
35436,174.049495,-41.13969
35437,174.049662,-41.139562
35438,174.049799,-41.139418
35439,174.049906,-41.139258
35440,174.050019,-41.139099
35441,174.05013,-41.13894
35442,174.050335,-41.138908
35443,174.050505,-41.139033
35444,174.050649,-41.139176
35445,174.050785,-41.139324
35446,174.050934,-41.13946
35447,174.051168,-41.139478
35448,174.051349,-41.139364
35449,174.051485,-41.139216
35450,174.05162,-41.139068
35451,174.051757,-41.138921
35452,174.051939,-41.138817
35453,174.052167,-41.138838
35454,174.052388,-41.1389
35455,174.052599,-41.138841
35456,174.052698,-41.138679
35457,174.052745,-41.138503
35458,174.052773,-41.138324
35459,174.052884,-41.138165
35460,174.053032,-41.13803
35461,174.053234,-41.137937
35462,174.053462,-41.137956
35463,174.053691,-41.137986
35464,174.053901,-41.137904
35465,174.054033,-41.137759
35466,174.054123,-41.137592
35467,174.054244,-41.137438
35468,174.054459,-41.137384
35469,174.054697,-41.137375
35470,174.054926,-41.137341
35471,174.055131,-41.137254
35472,174.055303,-41.13713
35473,174.0554,-41.13697
35474,174.055545,-41.136849
35475,174.055781,-41.13682
35476,174.055991,-41.136745
35477,174.056175,-41.136631
35478,174.056403,-41.136599
35479,174.056641,-41.136602
35480,174.056879,-41.13659
35481,174.057113,-41.136563
35482,174.057333,-41.136496
35483,174.057543,-41.136412
35484,174.057737,-41.136308
35485,174.05782,-41.136147
35486,174.057746,-41.13598
35487,174.057546,-41.135887
35488,174.057329,-41.135814
35489,174.057101,-41.135772
35490,174.056867,-41.135801
35491,174.056631,-41.135827
35492,174.056395,-41.135827
35493,174.056163,-41.135786
35494,174.055937,-41.135729
35495,174.055709,-41.135682
35496,174.055471,-41.135676
35497,174.055241,-41.135641
35498,174.055025,-41.135565
35499,174.054798,-41.135518
35500,174.054573,-41.13546
35501,174.054357,-41.135385
35502,174.05414,-41.13531
35503,174.053933,-41.135222
35504,174.053728,-41.13513
35505,174.053523,-41.135039
35506,174.053296,-41.135008
35507,174.053122,-41.135123
35508,174.052996,-41.135275
35509,174.052831,-41.135403
35510,174.052626,-41.135493
35511,174.052405,-41.135547
35512,174.052168,-41.135534
35513,174.051971,-41.135435
35514,174.05179,-41.135318
35515,174.051578,-41.135244
35516,174.051385,-41.135142
35517,174.051221,-41.135015
35518,174.051097,-41.134861
35519,174.050974,-41.134707
35520,174.050851,-41.134553
35521,174.050726,-41.1344
35522,174.050565,-41.134268
35523,174.050345,-41.134217
35524,174.050131,-41.134292
35525,174.049961,-41.134416
35526,174.0498,-41.134549
35527,174.049639,-41.134681
35528,174.049464,-41.134803
35529,174.049243,-41.134859
35530,174.049024,-41.134792
35531,174.048815,-41.134709
35532,174.048593,-41.134644
35533,174.048425,-41.134522
35534,174.048317,-41.134362
35535,174.048149,-41.134238
35536,174.047947,-41.134143
35537,174.047752,-41.13404
35538,174.047568,-41.133927
35539,174.047373,-41.133832
35540,174.047149,-41.133888
35541,174.046991,-41.134017
35542,174.046958,-41.134194
35543,174.046877,-41.134361
35544,174.046738,-41.134507
35545,174.046533,-41.134545
35546,174.046401,-41.134401
35547,174.046308,-41.134236
35548,174.046168,-41.134091
35549,174.046016,-41.133952
35550,174.045863,-41.133814
35551,174.045711,-41.133675
35552,174.045573,-41.133529
35553,174.045447,-41.133376
35554,174.045295,-41.133242
35555,174.045077,-41.133275
35556,174.044896,-41.133391
35557,174.044674,-41.133414
35558,174.04444,-41.133402
35559,174.044202,-41.133404
35560,174.043964,-41.133412
35561,174.043726,-41.133412
35562,174.043506,-41.133472
35563,174.04335,-41.133606
35564,174.04321,-41.133752
35565,174.04306,-41.13389
35566,174.042856,-41.133858
35567,174.04269,-41.13373
35568,174.042548,-41.133586
35569,174.042456,-41.13342
35570,174.04241,-41.133244
35571,174.042227,-41.133169
35572,174.042018,-41.13325
35573,174.041787,-41.133289
35574,174.041553,-41.133271
35575,174.041334,-41.133335
35576,174.041111,-41.133357
35577,174.04088,-41.133319
35578,174.040704,-41.133421
35579,174.040498,-41.133447
35580,174.040344,-41.133319
35581,174.04025,-41.133157
35582,174.04009,-41.133026
35583,174.039986,-41.132864
35584,174.039887,-41.1327
35585,174.039839,-41.132524
35586,174.039807,-41.132346
35587,174.039762,-41.13217
35588,174.039642,-41.132015
35589,174.039515,-41.131863
35590,174.039388,-41.131711
35591,174.03926,-41.131558
35592,174.039152,-41.131398
35593,174.039089,-41.131226
35594,174.039091,-41.131047
35595,174.039132,-41.130869
35596,174.039177,-41.130693
35597,174.039219,-41.130515
35598,174.039261,-41.130338
35599,174.039309,-41.130162
35600,174.039356,-41.129985
35601,174.039403,-41.129809
35602,174.039451,-41.129632
35603,174.039504,-41.129457
35604,174.039569,-41.129285
35605,174.039669,-41.129122
35606,174.039767,-41.128958
76168,173.991389,-41.209852
76169,173.991204,-41.209758
76170,173.991,-41.209851
76171,173.990776,-41.209913
76172,173.990573,-41.210005
76173,173.990374,-41.210104
76174,173.990167,-41.210193
76175,173.989944,-41.210229
76176,173.989763,-41.210118
76177,173.989667,-41.209954
76178,173.989611,-41.20978
76179,173.989471,-41.209684
22979,173.753023,-41.058506
22991,173.754939,-41.057086
22992,173.755124,-41.056973
22993,173.755341,-41.0569
