coded_id,road,intersection,severity,crash_date,movement,veh1,veh1_c,veh2,veh2_c,road_wet,road_curve,light,junction,lat,lng
441154,KENNEDY ROAD,0,N,1984-08-30,CC,C,,,,D,S,D,N,-39.522888,176.868759
467214,KENNEDY ROAD,0,F,1986-05-10,NB,C,,,,D,S,B,T,-39.52356,176.866119
576895,KENNEDY ROAD,0,N,1990-05-17,EA,C,,C,,D,S,B,N,-39.522491,176.869797
610185,KENNEDY ROAD,0,N,1991-09-03,MD,T,,,,D,S,B,D,-39.523312,176.867096
682582,KENNEDY ROAD,0,S,1994-03-10,AC,V,371,M,,D,S,B,N,-39.523033,176.86821
736171,KENNEDY ROAD,0,N,1995-05-11,MB,C,,T,,D,C,B,N,-39.523033,176.86821
1071408,KENNEDY ROAD,0,M,2016-06-09,CC,V,125-412-414,,,W,S,D,N,-39.522491,176.869797
1234457,KENNEDY ROAD,0,N,2020-04-19,CC,C,103-125-354,,,D,S,O,N,-39.522998,176.868369
1253169,KENNEDY ROAD,1,M,2021-02-11,LB,T,102,T,102-303-402,D,S,B,T,-39.523588,176.865962
1217351,KENNEDY ROAD,0,N,2019-09-18,CB,C,129,,,D,S,D,N,-39.523746,176.865356
63507,KENNEDY ROAD,1,N,2001-10-10,JA,C,321,C,,D,S,O,T,-39.509323,176.888733
98259,KENNEDY ROAD,0,N,2002-07-09,EA,C,358,V,,D,S,D,N,-39.50956,176.888382
133836,KENNEDY ROAD,1,N,2003-01-30,JA,M,,C,301-375,D,S,B,T,-39.509323,176.888733
137272,KENNEDY ROAD,1,N,2003-08-30,JA,C,,C,301-375,D,S,B,T,-39.509323,176.888733
208728,KENNEDY ROAD,1,N,2005-01-30,LB,C,,C,303,D,S,B,T,-39.509323,176.888733
248351,KENNEDY ROAD,1,N,2006-03-10,LB,C,,C,303,D,S,T,T,-39.509323,176.888733
292143,KENNEDY ROAD,1,N,2007-07-15,JA,C,,C,301-375,D,S,O,T,-39.509323,176.888733
346872,KENNEDY ROAD,1,M,2009-03-09,CA,S,132,V,,D,S,B,T,-39.509323,176.888733
447986,KENNEDY ROAD,1,F,1985-10-19,NA,M,101-113,,,D,S,D,T,-39.509365,176.888779
589543,KENNEDY ROAD,1,S,1991-01-30,DH,M,116,,,D,S,B,T,-39.509399,176.888824
590544,KENNEDY ROAD,1,S,1991-05-23,LB,M,173,C,303-381,D,S,B,T,-39.509323,176.888733
715964,KENNEDY ROAD,1,M,1995-05-09,KA,S,,V,321,D,S,O,T,-39.509323,176.888733
801254,KENNEDY ROAD,1,N,1997-02-22,KA,V,,S,,D,S,B,T,-39.509323,176.888733
918417,KENNEDY ROAD,1,M,2011-01-06,KA,S,,V,301-377,D,S,B,T,-39.509323,176.888733
938561,KENNEDY ROAD,1,N,2011-07-05,JA,C,,C,301-375,W,S,O,T,-39.509323,176.888733
1200985,KENNEDY ROAD,0,N,2019-04-30,FD,C,181,C,,D,S,O,N,-39.50927,176.889008
21456,KENNEDY ROAD,0,N,2000-01-12,MC,C,,C,371,D,S,O,N,-39.507229,176.891785
100352,KENNEDY ROAD,0,N,2002-10-23,HA,S,201-204,C,,D,S,B,D,-39.510525,176.886993
210971,KENNEDY ROAD,1,N,2005-05-02,JA,C,,V,301-507,D,S,B,T,-39.509323,176.888733
228158,KENNEDY ROAD,0,M,2006-07-19,FD,C,181,C,,W,S,D,N,-39.511726,176.885269
251277,KENNEDY ROAD,0,N,2006-08-13,EA,C,101-410,C,,D,S,D,N,-39.510849,176.886749
609670,KENNEDY ROAD,1,N,1991-07-27,JA,C,,V,,D,S,B,T,-39.509323,176.888733
624210,KENNEDY ROAD,1,M,1992-11-14,GE,C,,S,371,D,S,B,T,-39.509399,176.888824
684241,KENNEDY ROAD,1,M,1994-09-01,JA,C,,C,301-370,D,S,T,T,-39.509323,176.888733
684749,KENNEDY ROAD,1,M,1994-11-01,JA,C,,C,321-370,D,S,O,T,-39.509323,176.888733
704799,KENNEDY ROAD,1,N,1994-12-01,KB,C,,C,,D,S,O,T,-39.509399,176.888824
785356,KENNEDY ROAD,1,M,1997-12-17,KA,M,,C,301,D,S,B,T,-39.509323,176.888733
869476,KENNEDY ROAD,0,N,1999-07-23,CC,C,129-130,,,D,S,D,N,-39.510704,176.886734
1043084,KENNEDY ROAD,1,S,2015-08-31,NA,C,353-370,,,D,S,B,T,-39.509411,176.888824
1108502,KENNEDY ROAD,1,M,2017-04-15,KB,C,,C,301-321,D,S,B,T,-39.509411,176.888824
1129914,KENNEDY ROAD,1,N,2017-06-11,JA,M,,C,301-375,,S,O,T,-39.509323,176.888733
1139951,KENNEDY ROAD,1,N,2017-11-15,JA,4,,C,321,D,S,B,T,-39.509323,176.888733
136646,KENNEDY ROAD,0,N,2003-07-17,CA,V,125-350-386,C,,D,S,B,N,-39.509918,176.887863
383775,KENNEDY ROAD,0,M,1980-03-15,CC,C,351-402-430,,,W,S,O,N,-39.506962,176.892258
441064,KENNEDY ROAD,1,N,1984-07-10,LB,C,,,,W,S,O,T,-39.509365,176.888779
459219,KENNEDY ROAD,1,N,1985-11-16,JO,C,,,,D,S,B,M,-39.509365,176.888779
576641,KENNEDY ROAD,1,N,1990-03-31,JA,C,,C,,D,S,B,T,-39.509323,176.888733
577905,KENNEDY ROAD,0,N,1990-06-14,MB,C,,C,,D,S,B,N,-39.508121,176.890472
736819,KENNEDY ROAD,1,N,1995-07-08,JA,C,,C,,D,S,B,T,-39.509323,176.888733
737202,KENNEDY ROAD,1,N,1995-06-16,KA,V,,C,,D,S,O,T,-39.509323,176.888733
784036,KENNEDY ROAD,1,M,1997-04-30,LB,C,113,C,301,D,S,B,T,-39.509399,176.888824
870388,KENNEDY ROAD,1,N,1999-10-06,LB,M,,C,,D,S,B,T,-39.509323,176.888733
1152397,KENNEDY ROAD,1,M,2018-09-08,KB,C,334-402,C,,D,S,O,T,-39.509411,176.888824
22504,KENNEDY ROAD,1,N,2000-03-11,LB,C,197,C,303-353,D,S,B,T,-39.509323,176.888733
225929,KENNEDY ROAD,1,M,2006-04-01,GF,C,330-370,S,158-330,D,S,B,T,-39.509323,176.888733
291933,KENNEDY ROAD,1,N,2007-07-19,JA,C,,C,321-377,W,S,O,T,-39.509323,176.888733
373880,KENNEDY ROAD,0,N,2009-12-31,CB,C,501,,,D,S,B,N,-39.509163,176.889175
394717,KENNEDY ROAD,0,S,1981-04-17,GC,M,173,S,204-371,D,S,B,T,-39.509338,176.888824
527459,KENNEDY ROAD,1,M,1989-07-19,LB,C,,S,303-330,W,S,O,T,-39.509365,176.888779
670081,KENNEDY ROAD,1,N,1993-05-19,KA,C,,C,,D,S,B,T,-39.509323,176.888733
801707,KENNEDY ROAD,1,N,1997-03-04,JA,C,,C,,D,S,B,T,-39.509323,176.888733
936430,KENNEDY ROAD,1,N,2011-02-04,JA,C,,C,301-375,W,S,O,T,-39.509323,176.888733
938868,KENNEDY ROAD,1,N,2011-04-18,JA,C,,C,301-377,W,S,O,T,-39.509323,176.888733
950704,KENNEDY ROAD,1,M,2012-01-12,JA,C,,C,301-375,D,S,B,T,-39.509323,176.888733
998392,KENNEDY ROAD,1,N,2013-08-14,JA,V,,C,301-377,D,S,B,T,-39.509323,176.888733
1149797,KENNEDY ROAD,1,M,2018-06-18,FE,P,102-350-363,C,102,D,S,O,T,-39.509411,176.888824
1184716,KENNEDY ROAD,1,N,2019-01-24,FE,C,103-334,4,103,D,S,B,M,-39.509385,176.888874
1279181,KENNEDY ROAD,0,N,2021-04-05,CC,C,125-410,,,D,S,D,N,-39.510091,176.88782
75306,KENNEDY ROAD,1,M,2002-10-21,JA,V,,C,301,D,S,B,T,-39.509323,176.888733
96655,KENNEDY ROAD,1,N,2002-04-04,KA,C,102,C,301-381,D,S,T,X,-39.509323,176.888733
99145,KENNEDY ROAD,1,N,2002-08-06,JA,C,301,C,,W,S,O,T,-39.509323,176.888733
210953,KENNEDY ROAD,1,N,2005-06-01,KB,C,,C,176-301,D,S,B,T,-39.509323,176.888733
248578,KENNEDY ROAD,1,N,2006-03-30,MB,C,,C,,D,S,O,T,-39.509323,176.888733
430991,KENNEDY ROAD,1,M,1984-06-27,LB,C,,C,303-353,D,S,B,T,-39.509365,176.888779
672424,KENNEDY ROAD,0,N,1993-11-22,KA,C,,C,,D,S,B,T,-39.509239,176.88887
738794,KENNEDY ROAD,1,N,1995-11-15,KA,C,,C,,D,S,O,T,-39.509323,176.888733
751353,KENNEDY ROAD,1,M,1996-10-30,JA,C,,C,301-370,D,S,O,T,-39.509323,176.888733
771418,KENNEDY ROAD,1,N,1996-07-24,JA,C,,C,,D,S,B,T,-39.509323,176.888733
801071,KENNEDY ROAD,1,N,1997-01-23,KA,C,,C,,D,S,B,T,-39.509323,176.888733
1039247,KENNEDY ROAD,1,M,2015-02-13,KA,C,,C,301,D,S,B,T,-39.509323,176.888733
1138875,KENNEDY ROAD,0,N,2017-10-27,GD,4,331,T,,D,S,B,D,-39.510403,176.887177
1215523,KENNEDY ROAD,1,M,2020-01-07,FE,C,102-181,C,102,D,S,B,T,-39.509361,176.888885
37917,KENNEDY ROAD,0,M,2001-07-06,CB,C,358,,,W,S,O,N,-39.506927,176.892212
138802,KENNEDY ROAD,1,N,2003-11-17,KA,C,,C,301,D,S,B,T,-39.509323,176.888733
254220,KENNEDY ROAD,1,N,2006-12-31,DH,C,133,V,,W,S,D,T,-39.509399,176.888824
267587,KENNEDY ROAD,0,M,2007-10-14,CB,C,102-195,,,W,S,D,N,-39.508129,176.890472
329021,KENNEDY ROAD,0,N,2008-02-19,AA,C,112-150-370,V,,D,S,O,N,-39.510345,176.887268
394276,KENNEDY ROAD,0,M,1981-02-28,EA,M,101-642,C,,W,S,D,N,-39.510258,176.887466
641014,KENNEDY ROAD,1,N,1992-08-10,JA,C,,C,,W,S,O,T,-39.509323,176.888733
652655,KENNEDY ROAD,1,M,1993-03-05,JA,C,,C,301,W,S,O,T,-39.509323,176.888733
736821,KENNEDY ROAD,1,N,1995-07-12,JA,C,,C,,D,S,D,T,-39.509323,176.888733
800971,KENNEDY ROAD,0,N,1997-01-02,CA,C,,,,D,S,D,N,-39.509647,176.888489
803348,KENNEDY ROAD,1,N,1997-05-27,JA,C,,C,,D,S,O,T,-39.509323,176.888733
804720,KENNEDY ROAD,1,N,1997-08-03,DJ,C,514,C,,D,S,B,T,-39.509399,176.888824
980786,KENNEDY ROAD,1,M,2013-02-11,KA,S,,C,301-375,D,S,B,T,-39.509323,176.888733
22107,KENNEDY ROAD,1,N,2000-02-14,JA,C,,C,301-375,D,S,O,T,-39.509323,176.888733
24117,KENNEDY ROAD,1,N,2000-06-23,KB,M,301-363,C,,D,S,B,T,-39.509411,176.888824
60914,KENNEDY ROAD,1,N,2001-07-20,GF,C,129-381,C,,D,S,D,T,-39.509323,176.888733
62802,KENNEDY ROAD,1,N,2001-12-18,LB,C,,C,303-404,W,S,O,T,-39.509323,176.888733
138529,KENNEDY ROAD,0,N,2003-10-17,EA,C,129-410,C,,D,S,D,N,-39.509624,176.88829
329042,KENNEDY ROAD,1,N,2008-02-07,JA,C,,C,301-353,D,S,B,T,-39.509323,176.888733
441131,KENNEDY ROAD,1,N,1984-07-25,LB,C,,,,W,S,O,T,-39.509365,176.888779
488332,KENNEDY ROAD,1,M,1987-06-04,HA,C,301-370,M,,D,S,B,T,-39.509365,176.888779
867367,KENNEDY ROAD,1,N,1999-05-11,JA,C,,C,301-377,D,S,B,T,-39.509323,176.888733
920035,KENNEDY ROAD,1,M,2011-09-08,JA,C,,C,301-375,D,S,B,T,-39.509323,176.888733
1043492,KENNEDY ROAD,1,M,2015-10-26,JA,C,,C,321-375,D,S,O,T,-39.509323,176.888733
1305425,KENNEDY ROAD,1,N,2021-12-20,KB,4,102-322-334,V,102,D,S,B,T,-39.509479,176.888717
22765,KENNEDY ROAD,1,N,2000-03-31,JA,C,,C,301,D,S,O,T,-39.509323,176.888733
59867,KENNEDY ROAD,1,N,2001-05-26,JA,C,,C,301,D,S,B,T,-39.509323,176.888733
73327,KENNEDY ROAD,1,M,2002-03-12,LB,M,303,C,353,D,S,D,T,-39.509323,176.888733
173566,KENNEDY ROAD,1,N,2004-06-25,KC,C,305-375,S,,D,S,O,T,-39.509323,176.888733
188718,KENNEDY ROAD,0,M,2005-10-18,NB,T,,,,D,S,O,N,-39.509495,176.888687
347828,KENNEDY ROAD,1,S,2009-07-26,LB,M,,C,303-375-507,D,S,O,T,-39.509323,176.888733
396740,KENNEDY ROAD,0,M,1981-11-24,GA,M,353,C,,D,S,B,D,-39.509308,176.88887
441027,KENNEDY ROAD,1,N,1984-03-17,MB,C,,,,D,S,B,T,-39.509365,176.888779
773449,KENNEDY ROAD,1,N,1996-11-20,KA,C,,C,,D,S,B,T,-39.509323,176.888733
802106,KENNEDY ROAD,0,N,1997-03-21,MD,S,,C,,D,S,B,D,-39.509918,176.887863
835856,KENNEDY ROAD,0,N,1998-06-19,FD,C,331,V,191,W,S,T,N,-39.509087,176.889084
837792,KENNEDY ROAD,1,N,1998-10-05,KA,C,,C,301,D,S,B,T,-39.509323,176.888733
903997,KENNEDY ROAD,1,N,2010-05-01,JA,C,,C,301-375-387,D,S,O,T,-39.509323,176.888733
1030561,KENNEDY ROAD,1,N,2014-10-09,JA,C,,C,103-301,D,S,B,T,-39.509323,176.888733
1041965,KENNEDY ROAD,1,M,2015-06-16,LB,P,,C,303,D,S,B,T,-39.509323,176.888733
1066015,KENNEDY ROAD,0,N,2015-11-27,CC,C,197,C,371,D,S,B,D,-39.510601,176.8871
1099124,KENNEDY ROAD,1,N,2016-10-19,AC,C,184,C,,D,C,B,T,-39.509323,176.888733
1267496,KENNEDY ROAD,1,N,2020-12-17,LB,C,101-334,C,334,D,S,B,T,-39.509356,176.888688
1276858,KENNEDY ROAD,1,N,2021-03-16,KB,C,322,C,,D,S,O,T,-39.50934,176.888902
1295380,KENNEDY ROAD,0,N,2021-05-19,FD,4,331,C,,W,S,T,N,-39.509535,176.888426
22506,KENNEDY ROAD,0,N,2000-03-27,FF,C,331,V,,D,S,O,N,-39.497562,176.906372
75300,KENNEDY ROAD,0,M,2002-10-22,FD,V,191-331-352,C,,D,S,B,N,-39.497139,176.906967
174425,KENNEDY ROAD,0,N,2004-09-02,FD,C,331-350,C,,D,S,B,N,-39.497562,176.906372
487608,KENNEDY ROAD,1,M,1987-03-31,GD,M,352,C,,D,S,B,X,-39.49744,176.90654
610785,KENNEDY ROAD,0,N,1991-10-21,MA,C,,C,,D,S,B,N,-39.497318,176.906708
704092,KENNEDY ROAD,1,N,1994-10-16,FD,C,,C,,W,S,O,X,-39.49744,176.90654
736001,KENNEDY ROAD,0,N,1995-05-14,MA,C,,C,,D,S,D,X,-39.497498,176.906448
803251,KENNEDY ROAD,0,N,1997-06-12,FD,C,,C,,D,S,T,N,-39.497139,176.906967
806235,KENNEDY ROAD,0,N,1997-09-18,EA,C,,C,,D,S,B,N,-39.497139,176.906967
868913,KENNEDY ROAD,0,N,1999-07-21,FC,C,112-132,C,,D,S,O,N,-39.497261,176.906799
308093,KENNEDY ROAD,0,M,2008-05-26,FD,C,181,C,,W,S,T,X,-39.497498,176.906448
608577,KENNEDY ROAD,1,N,1991-05-28,HA,C,,C,,D,S,O,X,-39.49744,176.90654
655014,KENNEDY ROAD,0,M,1993-11-16,FC,C,181,C,,D,S,D,N,-39.497013,176.90715
684563,KENNEDY ROAD,0,M,1994-10-10,FD,C,181,C,,W,S,O,N,-39.497139,176.906967
750311,KENNEDY ROAD,0,M,1996-07-24,FD,C,181,C,,D,S,T,N,-39.49762,176.906281
806898,KENNEDY ROAD,0,N,1997-12-03,FB,C,331,C,,D,S,B,N,-39.497192,176.906891
867839,KENNEDY ROAD,1,N,1999-05-26,GD,C,331,C,,D,S,B,X,-39.49744,176.90654
868438,KENNEDY ROAD,0,N,1999-06-26,FD,V,331,C,,D,S,B,N,-39.497318,176.906708
950915,KENNEDY ROAD,0,M,2012-02-10,MD,S,,C,308,D,S,O,D,-39.497135,176.906982
346656,KENNEDY ROAD,1,M,2009-02-20,FD,C,181,C,,W,S,O,X,-39.49744,176.90654
528220,KENNEDY ROAD,0,M,1989-10-12,MA,M,402,C,371,D,S,B,N,-39.497261,176.906799
576210,KENNEDY ROAD,1,N,1990-10-25,DJ,C,,,,D,S,D,X,-39.49744,176.90654
639016,KENNEDY ROAD,0,N,1992-03-17,MA,C,,C,,D,S,O,N,-39.497192,176.906891
735819,KENNEDY ROAD,0,N,1995-04-26,FD,C,,C,,W,S,O,N,-39.497684,176.906189
849974,KENNEDY ROAD,0,M,1999-12-15,FC,C,331,C,,D,S,B,N,-39.49707,176.907074
37295,KENNEDY ROAD,0,S,2001-05-17,NA,C,328-363,,,D,S,B,N,-39.496948,176.907227
137598,KENNEDY ROAD,0,N,2003-08-28,MA,C,158-387,V,141,D,S,B,N,-39.497318,176.906708
176002,KENNEDY ROAD,0,N,2004-11-25,FD,C,181,C,,W,S,O,X,-39.497498,176.906448
253018,KENNEDY ROAD,1,N,2006-11-15,FO,V,331,4,,D,S,B,X,-39.49744,176.90654
432715,KENNEDY ROAD,1,S,1984-07-13,HA,C,301-370,M,,D,S,B,X,-39.49744,176.90654
611122,KENNEDY ROAD,1,N,1991-11-04,LB,C,,C,,W,S,O,X,-39.49744,176.90654
969975,KENNEDY ROAD,0,N,2012-06-28,FD,C,110-331,C,,D,S,D,N,-39.497627,176.906281
1164373,KENNEDY ROAD,0,N,2018-05-04,FD,C,102-181,C,102,D,S,B,N,-39.497627,176.906281
135460,KENNEDY ROAD,1,N,2003-05-27,FD,C,331-352,C,,W,S,T,X,-39.49744,176.90654
334009,KENNEDY ROAD,0,N,2008-10-11,FF,C,331,C,,D,S,T,N,-39.497261,176.906799
346903,KENNEDY ROAD,0,M,2009-01-05,MO,C,371-671,P,,D,S,B,N,-39.497261,176.906799
783706,KENNEDY ROAD,0,M,1997-04-23,EA,C,129-352,C,,W,S,O,N,-39.497345,176.906662
836201,KENNEDY ROAD,0,N,1998-06-09,FD,C,181,C,331,D,S,T,X,-39.497383,176.906631
1082804,KENNEDY ROAD,0,N,2016-03-24,FD,C,118-181,C,,W,S,O,N,-39.497807,176.906021
1104016,KENNEDY ROAD,0,N,2016-11-25,FC,C,181,C,,D,S,B,N,-39.496956,176.907227
100442,KENNEDY ROAD,0,N,2002-10-29,FD,C,181-331,C,,W,S,O,N,-39.497345,176.906662
134262,KENNEDY ROAD,0,N,2003-03-01,FD,C,331,C,,W,S,O,N,-39.49762,176.906281
252728,KENNEDY ROAD,0,N,2006-11-05,FD,C,181-350,C,,D,S,D,N,-39.497318,176.906708
289980,KENNEDY ROAD,0,N,2007-04-26,FD,C,181,C,,D,S,B,X,-39.497536,176.906418
882969,KENNEDY ROAD,0,M,2010-04-27,FD,C,331-350,C,,D,S,T,N,-39.497684,176.906204
967694,KENNEDY ROAD,0,N,2012-02-09,FD,C,181-331,C,,D,S,B,N,-39.497627,176.906281
1126623,KENNEDY ROAD,0,N,2017-05-29,FD,C,181-331,C,,D,S,D,N,-39.497318,176.906723
1167670,KENNEDY ROAD,1,N,2018-06-19,FD,V,102-331,C,,W,S,O,T,-39.49744,176.90654
62611,KENNEDY ROAD,0,N,2001-10-31,FC,M,331,C,,D,S,B,N,-39.497139,176.906967
430322,KENNEDY ROAD,1,M,1984-02-18,GD,M,181-353-402,C,141,D,S,B,X,-39.49744,176.90654
670629,KENNEDY ROAD,0,N,1993-05-10,FD,C,,C,,D,S,B,X,-39.497383,176.906631
936895,KENNEDY ROAD,1,N,2011-03-07,FD,C,191-331,C,191-353,D,S,O,X,-39.49744,176.90654
267927,KENNEDY ROAD,0,S,2007-09-09,NB,V,370,,,W,S,D,N,-39.49762,176.906281
330722,KENNEDY ROAD,1,N,2008-05-05,FD,C,181,C,,W,S,D,X,-39.49744,176.90654
417483,KENNEDY ROAD,0,S,1983-05-23,GE,M,,C,141-371,W,S,O,D,-39.497288,176.906754
608692,KENNEDY ROAD,1,N,1991-06-03,GD,C,,C,,D,S,O,X,-39.49744,176.90654
838061,KENNEDY ROAD,0,N,1998-10-28,FD,C,331,C,,D,S,B,N,-39.497318,176.906708
995837,KENNEDY ROAD,0,N,2013-03-05,FD,C,181-331,C,,W,S,O,N,-39.497684,176.906204
1109454,KENNEDY ROAD,0,M,2017-05-18,FD,C,181-331,C,,D,S,D,N,-39.497013,176.90715
1208171,KENNEDY ROAD,0,N,2019-07-02,FD,C,102-364,C,102,D,S,D,N,-39.497297,176.906739
1303258,KENNEDY ROAD,0,N,2021-12-07,FD,C,102-350,C,102,D,S,O,N,-39.497735,176.906139
1288364,KENNEDY ROAD,0,M,2021-12-17,FC,C,102-350,C,102,D,S,B,N,-39.497172,176.906919
1248309,KENNEDY ROAD,1,M,2020-11-20,FD,C,102-112-331,V,102,D,S,B,X,-39.497516,176.906463
134452,KENNEDY ROAD,0,N,2003-03-23,EA,C,501,C,,D,S,B,N,-39.502007,176.899597
1140306,KENNEDY ROAD,1,N,2017-11-15,FA,C,500,T,,D,S,B,X,-39.50256,176.898697
816772,KENNEDY ROAD,0,M,1998-05-15,AA,S,423,B,,D,S,O,N,-39.502281,176.899155
441144,KENNEDY ROAD,1,N,1984-08-09,JA,C,,,,D,S,D,X,-39.50256,176.898697
715245,KENNEDY ROAD,1,S,1995-02-20,HA,S,204-534-602,C,301,D,S,D,X,-39.50256,176.898697
100641,KENNEDY ROAD,0,N,2002-11-14,FD,C,353,C,,D,S,O,N,-39.495388,176.909439
113628,KENNEDY ROAD,0,M,2003-09-30,FD,C,331,C,181,D,S,O,N,-39.495144,176.909775
267959,KENNEDY ROAD,0,M,2007-11-12,FD,V,331-352,C,,D,S,B,N,-39.495785,176.908875
395158,KENNEDY ROAD,1,M,1981-05-27,HA,C,301-370,M,,W,S,O,X,-39.495235,176.909653
882998,KENNEDY ROAD,0,M,2010-05-17,MA,C,,C,303-371,D,S,O,N,-39.495605,176.909134
918935,KENNEDY ROAD,1,M,2011-04-01,FD,C,331,C,,W,S,O,X,-39.495235,176.909653
1047355,KENNEDY ROAD,1,N,2015-01-28,GF,V,129-386,C,,D,S,B,T,-39.495235,176.909653
1104318,KENNEDY ROAD,1,N,2016-12-28,JO,C,122,C,,D,S,B,X,-39.495235,176.909653
1169183,KENNEDY ROAD,0,N,2018-07-09,BA,C,102-125-364,C,102,W,S,D,N,-39.495483,176.909302
137386,KENNEDY ROAD,1,N,2003-08-25,HA,C,,C,301-375,D,S,B,X,-39.495235,176.909653
248083,KENNEDY ROAD,1,N,2006-02-22,FB,C,181,C,,D,S,B,X,-39.495235,176.909653
558260,KENNEDY ROAD,1,M,1990-07-16,HA,C,,C,103-321,D,S,D,X,-39.495235,176.909653
683679,KENNEDY ROAD,1,M,1994-06-21,DJ,M,101,,,D,S,D,X,-39.495235,176.909653
1129028,KENNEDY ROAD,0,N,2017-05-12,FD,C,181-331,C,331,W,S,D,N,-39.495483,176.909302
1226650,KENNEDY ROAD,0,N,2019-12-16,FD,C,102-112-351,C,102,D,S,B,N,-39.495447,176.909337
58451,KENNEDY ROAD,0,N,2001-03-31,FD,C,181-331,C,,D,S,B,N,-39.495041,176.909897
61373,KENNEDY ROAD,0,N,2001-09-06,FD,C,331,C,,D,S,B,N,-39.495964,176.908615
112556,KENNEDY ROAD,0,S,2003-02-28,BE,C,112,V,,W,S,O,N,-39.495041,176.909897
249736,KENNEDY ROAD,0,N,2006-05-23,FD,V,331,C,,W,S,D,N,-39.495541,176.909225
309248,KENNEDY ROAD,1,M,2008-10-23,FD,C,331-352,C,191,D,S,O,X,-39.495235,176.909653
430510,KENNEDY ROAD,1,M,1984-06-20,JA,M,191,V,301-381,W,S,D,X,-39.495235,176.909653
611635,KENNEDY ROAD,0,N,1991-12-15,LB,C,,C,,W,S,O,D,-39.495541,176.909225
672892,KENNEDY ROAD,1,N,1993-12-23,JA,C,,C,,D,S,B,X,-39.495235,176.909653
684822,KENNEDY ROAD,0,S,1994-10-31,JO,S,204,C,,D,S,O,D,-39.495041,176.909897
441132,KENNEDY ROAD,1,N,1984-07-25,HA,C,,,,W,S,O,X,-39.495235,176.909653
574762,KENNEDY ROAD,0,N,1990-02-09,LB,C,,C,,D,S,B,D,-39.495785,176.908875
576640,KENNEDY ROAD,1,N,1990-03-09,BF,C,,C,,W,C,T,X,-39.495235,176.909653
718213,KENNEDY ROAD,1,S,1995-08-24,HA,C,301-353,C,,D,S,B,X,-39.495235,176.909653
866807,KENNEDY ROAD,1,N,1999-02-19,GB,C,331,C,141-174,D,S,D,X,-39.495235,176.909653
37751,KENNEDY ROAD,0,M,2001-09-12,FD,C,181,C,,D,S,T,N,-39.496449,176.907944
99029,KENNEDY ROAD,0,N,2002-08-08,HA,C,331-333,C,,D,S,B,N,-39.495598,176.909134
134876,KENNEDY ROAD,0,N,2003-04-01,FD,T,181,C,,W,S,O,N,-39.495388,176.909439
209055,KENNEDY ROAD,0,N,2005-02-16,FB,C,181,C,,D,S,B,T,-39.495171,176.909729
432698,KENNEDY ROAD,1,M,1984-04-24,HA,V,,C,301-377,D,S,B,X,-39.495235,176.909653
590398,KENNEDY ROAD,1,M,1991-05-01,HA,C,301-377,C,,W,S,O,X,-39.495235,176.909653
592353,KENNEDY ROAD,1,M,1991-11-12,HA,C,301,C,,D,S,B,X,-39.495235,176.909653
22528,KENNEDY ROAD,0,N,2000-03-14,FA,C,,C,,W,S,O,N,-39.495358,176.909485
329360,KENNEDY ROAD,0,N,2008-03-07,FA,V,181,4,,D,S,B,N,-39.495358,176.909485
441033,KENNEDY ROAD,1,N,1984-03-23,AC,C,,,,D,S,D,X,-39.495235,176.909653
577901,KENNEDY ROAD,0,N,1990-06-09,MO,C,,C,,W,S,O,D,-39.495842,176.908783
608925,KENNEDY ROAD,1,N,1991-06-08,GD,C,,C,,W,S,O,X,-39.495235,176.909653
36636,KENNEDY ROAD,0,M,2001-03-13,MC,V,,C,371,D,S,B,N,-39.495663,176.909042
622488,KENNEDY ROAD,0,M,1992-05-19,NB,M,150,,,D,S,O,N,-39.495106,176.909821
738812,KENNEDY ROAD,0,N,1995-10-28,MO,V,,C,,D,S,O,N,-39.495358,176.909485
23718,KENNEDY ROAD,0,N,2000-05-16,FD,V,331,C,,D,S,B,N,-39.495041,176.909897
309680,KENNEDY ROAD,1,M,2008-12-01,FD,V,181,C,,D,S,B,X,-39.495235,176.909653
470797,KENNEDY ROAD,1,M,1986-12-22,HA,V,301-370,M,,D,S,B,X,-39.495235,176.909653
62249,KENNEDY ROAD,0,N,2001-11-28,MO,C,103,C,,D,S,O,N,-39.500546,176.901993
335467,KENNEDY ROAD,1,N,2008-12-23,CB,C,130,,,D,S,B,X,-39.500774,176.901642
372360,KENNEDY ROAD,0,N,2009-10-17,MO,4,371,4,,D,S,T,N,-39.50066,176.90181
441067,KENNEDY ROAD,0,N,1984-04-30,MB,C,,,,D,S,B,T,-39.50066,176.90181
884230,KENNEDY ROAD,0,M,2010-11-19,BA,C,101-112-357,C,,D,S,D,N,-39.50066,176.90181
1026941,KENNEDY ROAD,1,N,2014-07-09,HA,C,301-375,C,,W,S,D,X,-39.500774,176.901642
27047,KENNEDY ROAD,1,N,2000-11-19,JA,C,301-353,C,,D,S,D,X,-39.500774,176.901642
61434,KENNEDY ROAD,0,N,2001-09-14,CB,C,103,,,D,S,D,N,-39.500938,176.901367
250341,KENNEDY ROAD,0,N,2006-05-05,MF,C,,C,371,W,S,T,N,-39.500546,176.901993
348438,KENNEDY ROAD,0,M,2009-06-28,BA,C,103-125,C,,D,S,O,N,-39.501053,176.901169
559503,KENNEDY ROAD,0,M,1990-10-29,MD,M,,C,308-371,D,S,B,D,-39.500996,176.90126
