"segment_id","leg_name","start_pc","end_pc"
2510,"Bike","0.13709","0.13731"
2511,"Bike","0.13731","0.13753"
2512,"Bike","0.13753","0.13776"
2513,"Bike","0.13776","0.13797"
2514,"Bike","0.13797","0.13819"
2515,"Bike","0.13819","0.13842"
2516,"Bike","0.13842","0.13864"
2517,"Bike","0.13864","0.13886"
2518,"Bike","0.13886","0.13909"
2519,"Bike","0.13909","0.13931"
2520,"Bike","0.13931","0.13953"
2521,"Bike","0.13953","0.13975"
2522,"Bike","0.13975","0.13997"
2523,"Bike","0.13997","0.14019"
2524,"Bike","0.14019","0.14042"
2525,"Bike","0.14042","0.14064"
2526,"Bike","0.14064","0.14086"
2527,"Bike","0.14086","0.14109"
2528,"Bike","0.14109","0.14132"
2529,"Bike","0.14132","0.14155"
2530,"Bike","0.14155","0.14177"
2531,"Bike","0.14177","0.14199"
2532,"Bike","0.14199","0.14223"
2533,"Bike","0.14223","0.14246"
2534,"Bike","0.14246","0.14269"
2535,"Bike","0.14269","0.14291"
2536,"Bike","0.14291","0.14313"
2537,"Bike","0.14313","0.14336"
2538,"Bike","0.14336","0.14358"
2539,"Bike","0.14358","0.14380"
2540,"Bike","0.14380","0.14403"
2541,"Bike","0.14403","0.14425"
2542,"Bike","0.14425","0.14447"
2543,"Bike","0.14447","0.14471"
2544,"Bike","0.14471","0.14493"
2545,"Bike","0.14493","0.14516"
2546,"Bike","0.14516","0.14538"
2547,"Bike","0.14538","0.14561"
2548,"Bike","0.14561","0.14585"
2549,"Bike","0.14585","0.14610"
2550,"Bike","0.14610","0.14633"
2551,"Bike","0.14633","0.14654"
2552,"Bike","0.14654","0.14675"
2553,"Bike","0.14675","0.14697"
2554,"Bike","0.14697","0.14721"
2555,"Bike","0.14721","0.14743"
2556,"Bike","0.14743","0.14768"
2557,"Bike","0.14768","0.14789"
2558,"Bike","0.14789","0.14812"
2559,"Bike","0.14812","0.14834"
2560,"Bike","0.14834","0.14858"
2561,"Bike","0.14858","0.14878"
2562,"Bike","0.14878","0.14901"
2563,"Bike","0.14901","0.14920"
2564,"Bike","0.14920","0.14944"
2565,"Bike","0.14944","0.14964"
2566,"Bike","0.14964","0.14987"
2567,"Bike","0.14987","0.15008"
2568,"Bike","0.15008","0.15032"
2569,"Bike","0.15032","0.15051"
2570,"Bike","0.15051","0.15073"
2571,"Bike","0.15073","0.15095"
2572,"Bike","0.15095","0.15117"
2573,"Bike","0.15117","0.15138"
2574,"Bike","0.15138","0.15159"
2575,"Bike","0.15159","0.15182"
2576,"Bike","0.15182","0.15204"
2577,"Bike","0.15204","0.15228"
2578,"Bike","0.15228","0.15251"
2579,"Bike","0.15251","0.15273"
2580,"Bike","0.15273","0.15297"
2581,"Bike","0.15297","0.15320"
2582,"Bike","0.15320","0.15344"
2583,"Bike","0.15344","0.15368"
2584,"Bike","0.15368","0.15392"
2585,"Bike","0.15392","0.15412"
2586,"Bike","0.15412","0.15434"
2587,"Bike","0.15434","0.15457"
2588,"Bike","0.15457","0.15477"
2589,"Bike","0.15477","0.15501"
2590,"Bike","0.15501","0.15524"
2591,"Bike","0.15524","0.15547"
2592,"Bike","0.15547","0.15574"
2593,"Bike","0.15574","0.15602"
2594,"Bike","0.15602","0.15629"
2595,"Bike","0.15629","0.15654"
2596,"Bike","0.15654","0.15679"
2597,"Bike","0.15679","0.15704"
2598,"Bike","0.15704","0.15727"
2599,"Bike","0.15727","0.15749"
2600,"Bike","0.15749","0.15772"
2601,"Bike","0.15772","0.15795"
2602,"Bike","0.15795","0.15820"
2603,"Bike","0.15820","0.15843"
2604,"Bike","0.15843","0.15868"
2605,"Bike","0.15868","0.15893"
2606,"Bike","0.15893","0.15916"
2607,"Bike","0.15916","0.15941"
2608,"Bike","0.15941","0.15965"
2609,"Bike","0.15965","0.15990"
2610,"Bike","0.15990","0.16013"
2611,"Bike","0.16013","0.16036"
2612,"Bike","0.16036","0.16059"
2613,"Bike","0.16059","0.16084"
2614,"Bike","0.16084","0.16107"
2615,"Bike","0.16107","0.16131"
2616,"Bike","0.16131","0.16153"
2617,"Bike","0.16153","0.16175"
2618,"Bike","0.16175","0.16198"
2619,"Bike","0.16198","0.16220"
2620,"Bike","0.16220","0.16243"
2621,"Bike","0.16243","0.16265"
2622,"Bike","0.16265","0.16287"
2623,"Bike","0.16287","0.16311"
2624,"Bike","0.16311","0.16332"
2625,"Bike","0.16332","0.16354"
2626,"Bike","0.16354","0.16376"
2627,"Bike","0.16376","0.16398"
2628,"Bike","0.16398","0.16419"
2629,"Bike","0.16419","0.16440"
2630,"Bike","0.16440","0.16460"
2631,"Bike","0.16460","0.16482"
2632,"Bike","0.16482","0.16502"
2633,"Bike","0.16502","0.16523"
2634,"Bike","0.16523","0.16543"
2635,"Bike","0.16543","0.16564"
2636,"Bike","0.16564","0.16585"
2637,"Bike","0.16585","0.16608"
2638,"Bike","0.16608","0.16629"
2639,"Bike","0.16629","0.16651"
2640,"Bike","0.16651","0.16672"
2641,"Bike","0.16672","0.16694"
2642,"Bike","0.16694","0.16714"
2643,"Bike","0.16714","0.16735"
2644,"Bike","0.16735","0.16755"
2645,"Bike","0.16755","0.16780"
2646,"Bike","0.16780","0.16803"
2647,"Bike","0.16803","0.16827"
2648,"Bike","0.16827","0.16850"
2649,"Bike","0.16850","0.16875"
2650,"Bike","0.16875","0.16898"
2651,"Bike","0.16898","0.16922"
2652,"Bike","0.16922","0.16945"
2653,"Bike","0.16945","0.16969"
2654,"Bike","0.16969","0.16992"
2655,"Bike","0.16992","0.17016"
2656,"Bike","0.17016","0.17039"
2657,"Bike","0.17039","0.17064"
2658,"Bike","0.17064","0.17087"
2659,"Bike","0.17087","0.17112"
2660,"Bike","0.17112","0.17135"
2661,"Bike","0.17135","0.17159"
2662,"Bike","0.17159","0.17182"
2663,"Bike","0.17182","0.17207"
2664,"Bike","0.17207","0.17231"
2665,"Bike","0.17231","0.17255"
2666,"Bike","0.17255","0.17278"
2667,"Bike","0.17278","0.17303"
2668,"Bike","0.17303","0.17328"
2669,"Bike","0.17328","0.17351"
2670,"Bike","0.17351","0.17374"
2671,"Bike","0.17374","0.17399"
2672,"Bike","0.17399","0.17423"
2673,"Bike","0.17423","0.17446"
2674,"Bike","0.17446","0.17471"
2675,"Bike","0.17471","0.17494"
2676,"Bike","0.17494","0.17519"
2677,"Bike","0.17519","0.17542"
2678,"Bike","0.17542","0.17566"
2679,"Bike","0.17566","0.17590"
2680,"Bike","0.17590","0.17614"
2681,"Bike","0.17614","0.17637"
2682,"Bike","0.17637","0.17661"
2683,"Bike","0.17661","0.17683"
2684,"Bike","0.17683","0.17706"
2685,"Bike","0.17706","0.17729"
2686,"Bike","0.17729","0.17752"
2687,"Bike","0.17752","0.17775"
2688,"Bike","0.17775","0.17797"
2689,"Bike","0.17797","0.17819"
2690,"Bike","0.17819","0.17842"
2691,"Bike","0.17842","0.17864"
2692,"Bike","0.17864","0.17887"
2693,"Bike","0.17887","0.17910"
2694,"Bike","0.17910","0.17933"
2695,"Bike","0.17933","0.17956"
2696,"Bike","0.17956","0.17982"
2697,"Bike","0.17982","0.18007"
2698,"Bike","0.18007","0.18034"
2699,"Bike","0.18034","0.18063"
2700,"Bike","0.18063","0.18089"
2701,"Bike","0.18089","0.18115"
2702,"Bike","0.18115","0.18141"
2703,"Bike","0.18141","0.18167"
2704,"Bike","0.18167","0.18191"
2705,"Bike","0.18191","0.18217"
2706,"Bike","0.18217","0.18241"
2707,"Bike","0.18241","0.18265"
2708,"Bike","0.18265","0.18288"
2709,"Bike","0.18288","0.18311"
2710,"Bike","0.18311","0.18333"
2711,"Bike","0.18333","0.18356"
2712,"Bike","0.18356","0.18378"
2713,"Bike","0.18378","0.18400"
2714,"Bike","0.18400","0.18423"
2715,"Bike","0.18423","0.18445"
2716,"Bike","0.18445","0.18468"
2717,"Bike","0.18468","0.18490"
2718,"Bike","0.18490","0.18512"
2719,"Bike","0.18512","0.18535"
2720,"Bike","0.18535","0.18557"
2721,"Bike","0.18557","0.18579"
2722,"Bike","0.18579","0.18602"
2723,"Bike","0.18602","0.18624"
2724,"Bike","0.18624","0.18646"
2725,"Bike","0.18646","0.18669"
2726,"Bike","0.18669","0.18691"
2727,"Bike","0.18691","0.18713"
2728,"Bike","0.18713","0.18736"
2729,"Bike","0.18736","0.18758"
2730,"Bike","0.18758","0.18780"
2731,"Bike","0.18780","0.18803"
2732,"Bike","0.18803","0.18825"
2733,"Bike","0.18825","0.18848"
2734,"Bike","0.18848","0.18870"
2735,"Bike","0.18870","0.18892"
2736,"Bike","0.18892","0.18915"
2737,"Bike","0.18915","0.18937"
2738,"Bike","0.18937","0.18959"
2739,"Bike","0.18959","0.18982"
2740,"Bike","0.18982","0.19004"
2741,"Bike","0.19004","0.19026"
2742,"Bike","0.19026","0.19049"
2743,"Bike","0.19049","0.19071"
2744,"Bike","0.19071","0.19093"
2745,"Bike","0.19093","0.19116"
2746,"Bike","0.19116","0.19138"
2747,"Bike","0.19138","0.19160"
2748,"Bike","0.19160","0.19183"
2749,"Bike","0.19183","0.19205"
2750,"Bike","0.19205","0.19228"
2751,"Bike","0.19228","0.19250"
2752,"Bike","0.19250","0.19272"
2753,"Bike","0.19272","0.19295"
2754,"Bike","0.19295","0.19317"
2755,"Bike","0.19317","0.19339"
2756,"Bike","0.19339","0.19362"
2757,"Bike","0.19362","0.19384"
2758,"Bike","0.19384","0.19406"
2759,"Bike","0.19406","0.19429"
2760,"Bike","0.19429","0.19451"
2761,"Bike","0.19451","0.19473"
2762,"Bike","0.19473","0.19496"
2763,"Bike","0.19496","0.19518"
2764,"Bike","0.19518","0.19540"
2765,"Bike","0.19540","0.19563"
2766,"Bike","0.19563","0.19585"
2767,"Bike","0.19585","0.19607"
2768,"Bike","0.19607","0.19630"
2769,"Bike","0.19630","0.19652"
2770,"Bike","0.19652","0.19675"
2771,"Bike","0.19675","0.19697"
2772,"Bike","0.19697","0.19719"
2773,"Bike","0.19719","0.19742"
2774,"Bike","0.19742","0.19764"
2775,"Bike","0.19764","0.19786"
2776,"Bike","0.19786","0.19809"
2777,"Bike","0.19809","0.19831"
2778,"Bike","0.19831","0.19853"
2779,"Bike","0.19853","0.19876"
2780,"Bike","0.19876","0.19898"
2781,"Bike","0.19898","0.19920"
2782,"Bike","0.19920","0.19943"
2783,"Bike","0.19943","0.19965"
2784,"Bike","0.19965","0.19987"
2785,"Bike","0.19987","0.20010"
2786,"Bike","0.20010","0.20032"
2787,"Bike","0.20032","0.20055"
2788,"Bike","0.20055","0.20077"
2789,"Bike","0.20077","0.20099"
2790,"Bike","0.20099","0.20122"
2791,"Bike","0.20122","0.20144"
2792,"Bike","0.20144","0.20166"
2793,"Bike","0.20166","0.20189"
2794,"Bike","0.20189","0.20211"
2795,"Bike","0.20211","0.20233"
2796,"Bike","0.20233","0.20256"
2797,"Bike","0.20256","0.20278"
2798,"Bike","0.20278","0.20300"
2799,"Bike","0.20300","0.20322"
2800,"Bike","0.20322","0.20344"
2801,"Bike","0.20344","0.20366"
2802,"Bike","0.20366","0.20388"
2803,"Bike","0.20388","0.20409"
2804,"Bike","0.20409","0.20430"
2805,"Bike","0.20430","0.20451"
2806,"Bike","0.20451","0.20474"
2807,"Bike","0.20474","0.20496"
2808,"Bike","0.20496","0.20517"
2809,"Bike","0.20517","0.20538"
2810,"Bike","0.20538","0.20560"
2811,"Bike","0.20560","0.20581"
2812,"Bike","0.20581","0.20602"
2813,"Bike","0.20602","0.20626"
2814,"Bike","0.20626","0.20648"
2815,"Bike","0.20648","0.20670"
2816,"Bike","0.20670","0.20694"
2817,"Bike","0.20694","0.20718"
2818,"Bike","0.20718","0.20741"
2819,"Bike","0.20741","0.20763"
2820,"Bike","0.20763","0.20785"
2821,"Bike","0.20785","0.20807"
2822,"Bike","0.20807","0.20829"
2823,"Bike","0.20829","0.20850"
2824,"Bike","0.20850","0.20873"
2825,"Bike","0.20873","0.20895"
2826,"Bike","0.20895","0.20917"
2827,"Bike","0.20917","0.20939"
2828,"Bike","0.20939","0.20961"
2829,"Bike","0.20961","0.20983"
2830,"Bike","0.20983","0.21005"
2831,"Bike","0.21005","0.21027"
2832,"Bike","0.21027","0.21048"
2833,"Bike","0.21048","0.21067"
2834,"Bike","0.21067","0.21086"
2835,"Bike","0.21086","0.21105"
2836,"Bike","0.21105","0.21120"
2837,"Bike","0.21120","0.21138"
2838,"Bike","0.21138","0.21157"
2839,"Bike","0.21157","0.21177"
2840,"Bike","0.21177","0.21197"
2841,"Bike","0.21197","0.21218"
2842,"Bike","0.21218","0.21239"
2843,"Bike","0.21239","0.21262"
2844,"Bike","0.21262","0.21283"
2845,"Bike","0.21283","0.21304"
2846,"Bike","0.21304","0.21325"
2847,"Bike","0.21325","0.21347"
2848,"Bike","0.21347","0.21367"
2849,"Bike","0.21367","0.21387"
2850,"Bike","0.21387","0.21408"
2851,"Bike","0.21408","0.21427"
2852,"Bike","0.21427","0.21448"
2853,"Bike","0.21448","0.21468"
2854,"Bike","0.21468","0.21490"
2855,"Bike","0.21490","0.21511"
2856,"Bike","0.21511","0.21532"
2857,"Bike","0.21532","0.21553"
2858,"Bike","0.21553","0.21576"
2859,"Bike","0.21576","0.21597"
2860,"Bike","0.21597","0.21619"
2861,"Bike","0.21619","0.21640"
2862,"Bike","0.21640","0.21662"
2863,"Bike","0.21662","0.21684"
2864,"Bike","0.21684","0.21705"
2865,"Bike","0.21705","0.21726"
2866,"Bike","0.21726","0.21749"
2867,"Bike","0.21749","0.21770"
2868,"Bike","0.21770","0.21792"
2869,"Bike","0.21792","0.21814"
2870,"Bike","0.21814","0.21835"
2871,"Bike","0.21835","0.21856"
2872,"Bike","0.21856","0.21877"
2873,"Bike","0.21877","0.21900"
2874,"Bike","0.21900","0.21921"
2875,"Bike","0.21921","0.21941"
2876,"Bike","0.21941","0.21962"
2877,"Bike","0.21962","0.21986"
2878,"Bike","0.21986","0.22007"
2879,"Bike","0.22007","0.22028"
2880,"Bike","0.22028","0.22051"
2881,"Bike","0.22051","0.22073"
2882,"Bike","0.22073","0.22096"
2883,"Bike","0.22096","0.22119"
2884,"Bike","0.22119","0.22141"
2885,"Bike","0.22141","0.22163"
2886,"Bike","0.22163","0.22186"
2887,"Bike","0.22186","0.22209"
2888,"Bike","0.22209","0.22232"
2889,"Bike","0.22232","0.22254"
2890,"Bike","0.22254","0.22276"
2891,"Bike","0.22276","0.22300"
2892,"Bike","0.22300","0.22322"
2893,"Bike","0.22322","0.22345"
2894,"Bike","0.22345","0.22366"
2895,"Bike","0.22366","0.22388"
2896,"Bike","0.22388","0.22412"
2897,"Bike","0.22412","0.22434"
2898,"Bike","0.22434","0.22457"
2899,"Bike","0.22457","0.22480"
2900,"Bike","0.22480","0.22502"
2901,"Bike","0.22502","0.22526"
2902,"Bike","0.22526","0.22549"
2903,"Bike","0.22549","0.22571"
2904,"Bike","0.22571","0.22595"
2905,"Bike","0.22595","0.22617"
2906,"Bike","0.22617","0.22641"
2907,"Bike","0.22641","0.22663"
2908,"Bike","0.22663","0.22688"
2909,"Bike","0.22688","0.22710"
2910,"Bike","0.22710","0.22733"
2911,"Bike","0.22733","0.22756"
2912,"Bike","0.22756","0.22779"
2913,"Bike","0.22779","0.22802"
2914,"Bike","0.22802","0.22824"
2915,"Bike","0.22824","0.22845"
2916,"Bike","0.22845","0.22866"
2917,"Bike","0.22866","0.22889"
2918,"Bike","0.22889","0.22910"
2919,"Bike","0.22910","0.22931"
2920,"Bike","0.22931","0.22954"
2921,"Bike","0.22954","0.22976"
2922,"Bike","0.22976","0.22998"
2923,"Bike","0.22998","0.23021"
2924,"Bike","0.23021","0.23042"
2925,"Bike","0.23042","0.23063"
2926,"Bike","0.23063","0.23084"
2927,"Bike","0.23084","0.23106"
2928,"Bike","0.23106","0.23127"
2929,"Bike","0.23127","0.23147"
2930,"Bike","0.23147","0.23168"
2931,"Bike","0.23168","0.23188"
2932,"Bike","0.23188","0.23210"
2933,"Bike","0.23210","0.23230"
2934,"Bike","0.23230","0.23250"
2935,"Bike","0.23250","0.23271"
2936,"Bike","0.23271","0.23291"
2937,"Bike","0.23291","0.23312"
2938,"Bike","0.23312","0.23333"
2939,"Bike","0.23333","0.23354"
2940,"Bike","0.23354","0.23374"
2941,"Bike","0.23374","0.23395"
2942,"Bike","0.23395","0.23416"
2943,"Bike","0.23416","0.23436"
2944,"Bike","0.23436","0.23458"
2945,"Bike","0.23458","0.23478"
2946,"Bike","0.23478","0.23499"
2947,"Bike","0.23499","0.23520"
2948,"Bike","0.23520","0.23542"
2949,"Bike","0.23542","0.23563"
2950,"Bike","0.23563","0.23584"
2951,"Bike","0.23584","0.23605"
2952,"Bike","0.23605","0.23626"
2953,"Bike","0.23626","0.23649"
2954,"Bike","0.23649","0.23670"
2955,"Bike","0.23670","0.23691"
2956,"Bike","0.23691","0.23714"
2957,"Bike","0.23714","0.23735"
2958,"Bike","0.23735","0.23757"
2959,"Bike","0.23757","0.23778"
2960,"Bike","0.23778","0.23801"
2961,"Bike","0.23801","0.23822"
2962,"Bike","0.23822","0.23844"
2963,"Bike","0.23844","0.23866"
2964,"Bike","0.23866","0.23888"
2965,"Bike","0.23888","0.23909"
2966,"Bike","0.23909","0.23930"
2967,"Bike","0.23930","0.23952"
2968,"Bike","0.23952","0.23973"
2969,"Bike","0.23973","0.23994"
2970,"Bike","0.23994","0.24015"
2971,"Bike","0.24015","0.24035"
2972,"Bike","0.24035","0.24057"
2973,"Bike","0.24057","0.24077"
2974,"Bike","0.24077","0.24098"
2975,"Bike","0.24098","0.24119"
2976,"Bike","0.24119","0.24141"
2977,"Bike","0.24141","0.24162"
2978,"Bike","0.24162","0.24183"
2979,"Bike","0.24183","0.24204"
2980,"Bike","0.24204","0.24227"
2981,"Bike","0.24227","0.24249"
2982,"Bike","0.24249","0.24271"
2983,"Bike","0.24271","0.24294"
2984,"Bike","0.24294","0.24317"
2985,"Bike","0.24317","0.24339"
2986,"Bike","0.24339","0.24363"
2987,"Bike","0.24363","0.24386"
2988,"Bike","0.24386","0.24409"
2989,"Bike","0.24409","0.24431"
2990,"Bike","0.24431","0.24455"
2991,"Bike","0.24455","0.24477"
2992,"Bike","0.24477","0.24499"
2993,"Bike","0.24499","0.24522"
2994,"Bike","0.24522","0.24544"
2995,"Bike","0.24544","0.24566"
2996,"Bike","0.24566","0.24589"
2997,"Bike","0.24589","0.24611"
2998,"Bike","0.24611","0.24633"
2999,"Bike","0.24633","0.24657"
3000,"Bike","0.24657","0.24679"
3001,"Bike","0.24679","0.24702"
3002,"Bike","0.24702","0.24724"
3003,"Bike","0.24724","0.24747"
3004,"Bike","0.24747","0.24770"
3005,"Bike","0.24770","0.24792"
3006,"Bike","0.24792","0.24816"
3007,"Bike","0.24816","0.24838"
3008,"Bike","0.24838","0.24860"
3009,"Bike","0.24860","0.24883"
3010,"Bike","0.24883","0.24905"
3011,"Bike","0.24905","0.24927"
3012,"Bike","0.24927","0.24950"
3013,"Bike","0.24950","0.24972"
3014,"Bike","0.24972","0.24994"
3015,"Bike","0.24994","0.25017"
3016,"Bike","0.25017","0.25039"
3017,"Bike","0.25039","0.25061"
3018,"Bike","0.25061","0.25084"
3019,"Bike","0.25084","0.25106"
3020,"Bike","0.25106","0.25129"
3021,"Bike","0.25129","0.25151"
3022,"Bike","0.25151","0.25173"
3023,"Bike","0.25173","0.25196"
3024,"Bike","0.25196","0.25218"
3025,"Bike","0.25218","0.25240"
3026,"Bike","0.25240","0.25263"
3027,"Bike","0.25263","0.25285"
3028,"Bike","0.25285","0.25307"
3029,"Bike","0.25307","0.25330"
3030,"Bike","0.25330","0.25352"
3031,"Bike","0.25352","0.25374"
3032,"Bike","0.25374","0.25398"
3033,"Bike","0.25398","0.25420"
3034,"Bike","0.25420","0.25444"
3035,"Bike","0.25444","0.25466"
3036,"Bike","0.25466","0.25491"
3037,"Bike","0.25491","0.25513"
3038,"Bike","0.25513","0.25538"
3039,"Bike","0.25538","0.25561"
3040,"Bike","0.25561","0.25585"
3041,"Bike","0.25585","0.25608"
3042,"Bike","0.25608","0.25631"
3043,"Bike","0.25631","0.25654"
3044,"Bike","0.25654","0.25677"
3045,"Bike","0.25677","0.25700"
3046,"Bike","0.25700","0.25722"
3047,"Bike","0.25722","0.25744"
3048,"Bike","0.25744","0.25767"
3049,"Bike","0.25767","0.25789"
3050,"Bike","0.25789","0.25811"
3051,"Bike","0.25811","0.25834"
3052,"Bike","0.25834","0.25857"
3053,"Bike","0.25857","0.25880"
3054,"Bike","0.25880","0.25902"
3055,"Bike","0.25902","0.25925"
3056,"Bike","0.25925","0.25949"
3057,"Bike","0.25949","0.25971"
3058,"Bike","0.25971","0.25995"
3059,"Bike","0.25995","0.26018"
3060,"Bike","0.26018","0.26042"
3061,"Bike","0.26042","0.26065"
3062,"Bike","0.26065","0.26087"
3063,"Bike","0.26087","0.26112"
3064,"Bike","0.26112","0.26136"
3065,"Bike","0.26136","0.26159"
3066,"Bike","0.26159","0.26182"
3067,"Bike","0.26182","0.26206"
3068,"Bike","0.26206","0.26230"
3069,"Bike","0.26230","0.26254"
3070,"Bike","0.26254","0.26279"
3071,"Bike","0.26279","0.26302"
3072,"Bike","0.26302","0.26327"
3073,"Bike","0.26327","0.26351"
3074,"Bike","0.26351","0.26375"
3075,"Bike","0.26375","0.26399"
3076,"Bike","0.26399","0.26424"
3077,"Bike","0.26424","0.26448"
3078,"Bike","0.26448","0.26473"
3079,"Bike","0.26473","0.26498"
3080,"Bike","0.26498","0.26522"
3081,"Bike","0.26522","0.26543"
3082,"Bike","0.26543","0.26567"
3083,"Bike","0.26567","0.26593"
3084,"Bike","0.26593","0.26619"
3085,"Bike","0.26619","0.26653"
3086,"Bike","0.26653","0.26683"
3087,"Bike","0.26683","0.26712"
3088,"Bike","0.26712","0.26737"
3089,"Bike","0.26737","0.26760"
3090,"Bike","0.26760","0.26784"
3091,"Bike","0.26784","0.26807"
3092,"Bike","0.26807","0.26830"
3093,"Bike","0.26830","0.26852"
3094,"Bike","0.26852","0.26873"
3095,"Bike","0.26873","0.26895"
3096,"Bike","0.26895","0.26918"
3097,"Bike","0.26918","0.26941"
3098,"Bike","0.26941","0.26965"
3099,"Bike","0.26965","0.26989"
3100,"Bike","0.26989","0.27013"
3101,"Bike","0.27013","0.27035"
3102,"Bike","0.27035","0.27059"
3103,"Bike","0.27059","0.27082"
3104,"Bike","0.27082","0.27106"
3105,"Bike","0.27106","0.27129"
3106,"Bike","0.27129","0.27151"
3107,"Bike","0.27151","0.27175"
3108,"Bike","0.27175","0.27197"
3109,"Bike","0.27197","0.27220"
3110,"Bike","0.27220","0.27242"
3111,"Bike","0.27242","0.27264"
3112,"Bike","0.27264","0.27286"
3113,"Bike","0.27286","0.27307"
3114,"Bike","0.27307","0.27328"
3115,"Bike","0.27328","0.27349"
3116,"Bike","0.27349","0.27370"
3117,"Bike","0.27370","0.27392"
3118,"Bike","0.27392","0.27413"
3119,"Bike","0.27413","0.27434"
3120,"Bike","0.27434","0.27455"
3121,"Bike","0.27455","0.27477"
3122,"Bike","0.27477","0.27499"
3123,"Bike","0.27499","0.27522"
3124,"Bike","0.27522","0.27547"
3125,"Bike","0.27547","0.27572"
3126,"Bike","0.27572","0.27595"
3127,"Bike","0.27595","0.27619"
3128,"Bike","0.27619","0.27640"
3129,"Bike","0.27640","0.27661"
3130,"Bike","0.27661","0.27681"
3131,"Bike","0.27681","0.27700"
3132,"Bike","0.27700","0.27718"
3133,"Bike","0.27718","0.27735"
3134,"Bike","0.27735","0.27750"
3135,"Bike","0.27750","0.27767"
3136,"Bike","0.27767","0.27785"
3137,"Bike","0.27785","0.27803"
3138,"Bike","0.27803","0.27819"
3139,"Bike","0.27819","0.27838"
3140,"Bike","0.27838","0.27859"
